,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,47250000.0,0.0
TaxRateForCalcs,0.25,0.26,0.25,0.212903
NormalizedEBITDA,623000000.0,646000000.0,472000000.0,313000000.0
TotalUnusualItems,0.0,0.0,189000000.0,0.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,189000000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,337000000.0,345000000.0,383000000.0,124000000.0
ReconciledDepreciation,160000000.0,159000000.0,127000000.0,131000000.0
ReconciledCostOfRevenue,1752000000.0,1811000000.0,1742000000.0,1715000000.0
EBITDA,623000000.0,646000000.0,661000000.0,313000000.0
EBIT,463000000.0,487000000.0,534000000.0,182000000.0
NetInterestIncome,-17000000.0,-23000000.0,-22000000.0,-27000000.0
InterestExpense,17000000.0,23000000.0,22000000.0,27000000.0
NormalizedIncome,337000000.0,345000000.0,241250000.0,124000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,337000000.0,345000000.0,383000000.0,124000000.0
TotalExpenses,2017000000.0,2076000000.0,1986000000.0,2106000000.0
TotalOperatingIncomeAsReported,462000000.0,487000000.0,534000000.0,179000000.0
DilutedAverageShares,90900000.0,91300000.0,91900000.0,94200000.0
BasicAverageShares,90000000.0,90500000.0,91300000.0,93100000.0
DilutedEPS,3.71,3.78,4.17,1.32
BasicEPS,3.74,3.81,4.19,1.33
DilutedNIAvailtoComStockholders,337000000.0,345000000.0,383000000.0,124000000.0
NetIncomeCommonStockholders,337000000.0,345000000.0,383000000.0,124000000.0
NetIncome,337000000.0,345000000.0,383000000.0,124000000.0
MinorityInterests,0.0,1000000.0,1000000.0,2000000.0
NetIncomeIncludingNoncontrollingInterests,337000000.0,344000000.0,382000000.0,122000000.0
NetIncomeContinuousOperations,337000000.0,344000000.0,382000000.0,122000000.0
EarningsFromEquityInterestNetOfTax,1000000.0,1000000.0,,0.0
TaxProvision,110000000.0,121000000.0,130000000.0,33000000.0
PretaxIncome,446000000.0,464000000.0,512000000.0,155000000.0
OtherIncomeExpense,1000000.0,,189000000.0,3000000.0
OtherNonOperatingIncomeExpenses,1000000.0,,,3000000.0
SpecialIncomeCharges,0.0,0.0,189000000.0,0.0
GainOnSaleOfPPE,0.0,0.0,189000000.0,
EarningsFromEquityInterest,0.0,,,0.0
NetNonOperatingInterestIncomeExpense,-17000000.0,-23000000.0,-22000000.0,-27000000.0
InterestExpenseNonOperating,17000000.0,23000000.0,22000000.0,27000000.0
OperatingIncome,462000000.0,487000000.0,345000000.0,179000000.0
OperatingExpense,265000000.0,265000000.0,244000000.0,391000000.0
OtherOperatingExpenses,35000000.0,30000000.0,12000000.0,141000000.0
ResearchAndDevelopment,29000000.0,28000000.0,28000000.0,33000000.0
SellingGeneralAndAdministration,201000000.0,207000000.0,204000000.0,217000000.0
GrossProfit,727000000.0,752000000.0,589000000.0,570000000.0
CostOfRevenue,1752000000.0,1811000000.0,1742000000.0,1715000000.0
TotalRevenue,2479000000.0,2563000000.0,2331000000.0,2285000000.0
OperatingRevenue,2479000000.0,2563000000.0,2331000000.0,2285000000.0
