,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-2373630.0,-142800.0,-499590.0,3508260.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,92868000.0,87879000.0,86911000.0,93316000.0
TotalUnusualItems,-11303000.0,-680000.0,-2379000.0,16706000.0
TotalUnusualItemsExcludingGoodwill,-11303000.0,-680000.0,-2379000.0,16706000.0
NetIncomeFromContinuingOperationNetMinorityInterest,3930000.0,10709000.0,8648000.0,33631000.0
ReconciledDepreciation,55546000.0,53984000.0,53536000.0,52161000.0
ReconciledCostOfRevenue,70532000.0,68889000.0,65626000.0,64043000.0
EBITDA,81565000.0,87199000.0,84532000.0,110022000.0
EBIT,26019000.0,33215000.0,30996000.0,57861000.0
NetInterestIncome,-22033000.0,-22227000.0,-22124000.0,-23337000.0
InterestExpense,22033000.0,22227000.0,22124000.0,23337000.0
NormalizedIncome,12859370.0,11246200.0,10527410.0,20433260.0
NetIncomeFromContinuingAndDiscontinuedOperation,3930000.0,10709000.0,8648000.0,33631000.0
TotalExpenses,129738000.0,128783000.0,127316000.0,121943000.0
DilutedAverageShares,225140555.0,225073890.0,225088659.0,224915128.0
BasicAverageShares,224498374.0,224422515.0,224226873.0,223903756.0
DilutedEPS,0.02,0.05,0.04,0.15
BasicEPS,0.02,0.05,0.04,0.15
DilutedNIAvailtoComStockholders,3930000.0,10709000.0,8648000.0,33631000.0
NetIncomeCommonStockholders,3930000.0,10709000.0,8648000.0,33631000.0
NetIncome,3930000.0,10709000.0,8648000.0,33631000.0
MinorityInterests,-56000.0,-279000.0,-224000.0,-893000.0
NetIncomeIncludingNoncontrollingInterests,3986000.0,10988000.0,8872000.0,34524000.0
NetIncomeContinuousOperations,3986000.0,10988000.0,8872000.0,34524000.0
PretaxIncome,3986000.0,10988000.0,8872000.0,34524000.0
OtherIncomeExpense,-12850000.0,-1957000.0,-3062000.0,17005000.0
OtherNonOperatingIncomeExpenses,-369000.0,-72000.0,93000.0,57000.0
SpecialIncomeCharges,-35000.0,-680000.0,-3364000.0,-338000.0
OtherSpecialCharges,35000.0,680000.0,151000.0,-1690000.0
RestructuringAndMergernAcquisition,0.0,0.0,3213000.0,2028000.0
EarningsFromEquityInterest,-1178000.0,-1205000.0,-776000.0,242000.0
GainOnSaleOfSecurity,-11268000.0,,985000.0,17044000.0
NetNonOperatingInterestIncomeExpense,-22033000.0,-22227000.0,-22124000.0,-23337000.0
InterestExpenseNonOperating,22033000.0,22227000.0,22124000.0,23337000.0
OperatingIncome,38869000.0,35172000.0,34058000.0,40856000.0
OperatingExpense,59206000.0,59894000.0,61690000.0,57900000.0
DepreciationAmortizationDepletionIncomeStatement,55546000.0,53984000.0,53536000.0,52161000.0
DepreciationAndAmortizationInIncomeStatement,55546000.0,53984000.0,53536000.0,52161000.0
SellingGeneralAndAdministration,3660000.0,5910000.0,8154000.0,5739000.0
GeneralAndAdministrativeExpense,3660000.0,5910000.0,8154000.0,5739000.0
OtherGandA,3660000.0,5910000.0,8154000.0,5739000.0
GrossProfit,98075000.0,95066000.0,95748000.0,98756000.0
CostOfRevenue,70532000.0,68889000.0,65626000.0,64043000.0
TotalRevenue,168607000.0,163955000.0,161374000.0,162799000.0
OperatingRevenue,168375000.0,163601000.0,161135000.0,162493000.0
