,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-516810.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.284,0.003,0.21
NormalizedEBITDA,47412000.0,42796000.0,31751000.0,27335000.0
TotalUnusualItems,-2461000.0,0.0,0.0,0.0
TotalUnusualItemsExcludingGoodwill,-2461000.0,0.0,0.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-473000.0,-3195000.0,-11853000.0,-1622000.0
ReconciledDepreciation,33323000.0,32714000.0,32580000.0,31100000.0
ReconciledCostOfRevenue,54362000.0,52079000.0,52680000.0,51417000.0
EBITDA,44951000.0,42796000.0,31751000.0,27335000.0
EBIT,11628000.0,10082000.0,-829000.0,-3765000.0
NetInterestIncome,-16409000.0,-16101000.0,-14029000.0,-13090000.0
InterestExpense,16409000.0,16101000.0,14029000.0,13090000.0
NormalizedIncome,1471190.0,-3195000.0,-11853000.0,-1622000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-473000.0,-3195000.0,-11853000.0,-1622000.0
TotalExpenses,168042000.0,163784000.0,160239000.0,154707000.0
TotalOperatingIncomeAsReported,11661000.0,10113000.0,-785000.0,6359000.0
DilutedAverageShares,165666867.0,200721918.0,160506571.0,199414403.0
BasicAverageShares,163785972.0,163067859.0,160506571.0,159485931.0
DilutedEPS,-0.002888,-0.02,-0.07,-0.02
BasicEPS,-0.002888,-0.02,-0.07,-0.01
DilutedNIAvailtoComStockholders,-473000.0,-3195000.0,-11853000.0,-1622000.0
NetIncomeCommonStockholders,-473000.0,-3195000.0,-11853000.0,-1622000.0
NetIncome,-473000.0,-3195000.0,-11853000.0,-1622000.0
MinorityInterests,833000.0,1100000.0,2960000.0,1624000.0
NetIncomeIncludingNoncontrollingInterests,-1306000.0,-4295000.0,-14813000.0,-3246000.0
NetIncomeContinuousOperations,-1306000.0,-4295000.0,-14813000.0,-3246000.0
TaxProvision,-3475000.0,-1724000.0,-45000.0,-13609000.0
PretaxIncome,-4781000.0,-6019000.0,-14858000.0,-16855000.0
OtherIncomeExpense,-2494000.0,-31000.0,-44000.0,-10124000.0
OtherNonOperatingIncomeExpenses,-33000.0,-31000.0,-44000.0,-10124000.0
SpecialIncomeCharges,-2461000.0,0.0,0.0,0.0
RestructuringAndMergernAcquisition,2461000.0,0.0,0.0,0.0
NetNonOperatingInterestIncomeExpense,-16409000.0,-16101000.0,-14029000.0,-13090000.0
InterestExpenseNonOperating,16409000.0,16101000.0,14029000.0,13090000.0
OperatingIncome,14122000.0,10113000.0,-785000.0,6359000.0
OperatingExpense,96192000.0,94755000.0,90750000.0,88107000.0
DepreciationAmortizationDepletionIncomeStatement,15835000.0,15764000.0,15771000.0,15917000.0
DepreciationAndAmortizationInIncomeStatement,15835000.0,15764000.0,15771000.0,15917000.0
ResearchAndDevelopment,26751000.0,25862000.0,25421000.0,26970000.0
SellingGeneralAndAdministration,53606000.0,53129000.0,49558000.0,45220000.0
GrossProfit,110314000.0,104868000.0,89965000.0,94466000.0
CostOfRevenue,71850000.0,69029000.0,69489000.0,66600000.0
TotalRevenue,182164000.0,173897000.0,159454000.0,161066000.0
OperatingRevenue,182164000.0,173897000.0,159454000.0,161066000.0
