,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-90502.828283,-206310.0,0.0,-378580.0
TaxRateForCalcs,0.319798,0.23,0.396319,0.23
NormalizedEBITDA,9321000.0,9130000.0,7271000.0,-7643000.0
TotalUnusualItems,-283000.0,-897000.0,,-1646000.0
TotalUnusualItemsExcludingGoodwill,-283000.0,-897000.0,,-1646000.0
NetIncomeFromContinuingOperationNetMinorityInterest,3367000.0,2088000.0,1968000.0,-15018000.0
ReconciledDepreciation,2366000.0,2582000.0,2553000.0,2622000.0
ReconciledCostOfRevenue,56986000.0,55795000.0,55233000.0,50999000.0
EBITDA,9038000.0,8233000.0,7271000.0,-9289000.0
EBIT,6672000.0,5651000.0,4718000.0,-11911000.0
NetInterestIncome,-1722000.0,-1886000.0,-1458000.0,-1615000.0
InterestExpense,1722000.0,1886000.0,1458000.0,1722000.0
NormalizedIncome,3559497.171717,2778690.0,1968000.0,-13750580.0
NetIncomeFromContinuingAndDiscontinuedOperation,3367000.0,2088000.0,1968000.0,-15018000.0
TotalExpenses,80305000.0,79603000.0,78691000.0,85903000.0
TotalOperatingIncomeAsReported,6672000.0,5651000.0,4718000.0,-10621000.0
DilutedAverageShares,85488113.0,85312954.0,84992254.0,84347548.0
BasicAverageShares,84688985.0,84365168.0,84354297.0,84347548.0
DilutedEPS,0.04,0.02,0.02,-0.03
BasicEPS,0.04,0.02,0.02,-0.03
DilutedNIAvailtoComStockholders,3367000.0,2088000.0,1968000.0,-15018000.0
NetIncomeCommonStockholders,3367000.0,2088000.0,1968000.0,-15018000.0
NetIncome,3367000.0,2088000.0,1968000.0,-15018000.0
NetIncomeIncludingNoncontrollingInterests,3367000.0,2088000.0,1968000.0,-15018000.0
NetIncomeContinuousOperations,3367000.0,2088000.0,1968000.0,-15018000.0
TaxProvision,1583000.0,1677000.0,1292000.0,1385000.0
PretaxIncome,4950000.0,3765000.0,3260000.0,-13633000.0
OtherIncomeExpense,-283000.0,-897000.0,,-1646000.0
SpecialIncomeCharges,-283000.0,-897000.0,,-249000.0
RestructuringAndMergernAcquisition,283000.0,897000.0,,249000.0
NetNonOperatingInterestIncomeExpense,-1722000.0,-1886000.0,-1458000.0,-1615000.0
InterestExpenseNonOperating,1722000.0,1886000.0,1458000.0,1722000.0
OperatingIncome,6955000.0,6548000.0,4718000.0,-10372000.0
OperatingExpense,23319000.0,23808000.0,23458000.0,34904000.0
ResearchAndDevelopment,7454000.0,7812000.0,7938000.0,8080000.0
SellingGeneralAndAdministration,15865000.0,15996000.0,15520000.0,26824000.0
SellingAndMarketingExpense,10059000.0,9778000.0,10196000.0,8998000.0
GeneralAndAdministrativeExpense,5806000.0,6218000.0,5324000.0,17826000.0
OtherGandA,5806000.0,6218000.0,5324000.0,17826000.0
GrossProfit,30274000.0,30356000.0,28176000.0,24532000.0
CostOfRevenue,56986000.0,55795000.0,55233000.0,50999000.0
TotalRevenue,87260000.0,86151000.0,83409000.0,75531000.0
OperatingRevenue,87260000.0,86151000.0,83409000.0,75531000.0
