,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-327600.0,-821500.0,107600.0,-7360824.742268
TaxRateForCalcs,0.234,0.265,0.269,0.206186
NormalizedEBITDA,110100000.0,105700000.0,80200000.0,41800000.0
TotalUnusualItems,-1400000.0,-3100000.0,400000.0,-35700000.0
TotalUnusualItemsExcludingGoodwill,-1400000.0,-3100000.0,400000.0,-35700000.0
NetIncomeFromContinuingOperationNetMinorityInterest,59700000.0,51200000.0,35000000.0,15400000.0
ReconciledDepreciation,15500000.0,15700000.0,15300000.0,15600000.0
ReconciledCostOfRevenue,427900000.0,447200000.0,460800000.0,557800000.0
EBITDA,108700000.0,102600000.0,80600000.0,6100000.0
EBIT,93200000.0,86900000.0,65300000.0,-9500000.0
NetInterestIncome,-15300000.0,-17200000.0,-17400000.0,3400000.0
InterestExpense,15300000.0,17200000.0,17400000.0,
InterestIncome,0.0,0.0,0.0,5600000.0
NormalizedIncome,60772400.0,53478500.0,34707600.0,43739175.257732
NetIncomeFromContinuingAndDiscontinuedOperation,59700000.0,51200000.0,35000000.0,15400000.0
TotalExpenses,583700000.0,604600000.0,611400000.0,733400000.0
TotalOperatingIncomeAsReported,92200000.0,87400000.0,65700000.0,15100000.0
DilutedAverageShares,130300000.0,129900000.0,129500000.0,129100000.0
BasicAverageShares,127600000.0,128400000.0,128200000.0,128000000.0
DilutedEPS,0.46,0.39,0.27,0.12
BasicEPS,0.47,0.4,0.27,0.12
DilutedNIAvailtoComStockholders,59700000.0,51200000.0,35000000.0,15400000.0
NetIncomeCommonStockholders,59700000.0,51200000.0,35000000.0,15400000.0
NetIncome,59700000.0,51200000.0,35000000.0,15400000.0
NetIncomeIncludingNoncontrollingInterests,59700000.0,51200000.0,35000000.0,15400000.0
NetIncomeContinuousOperations,59700000.0,51200000.0,35000000.0,15400000.0
TaxProvision,18200000.0,18500000.0,12900000.0,4000000.0
PretaxIncome,77900000.0,69700000.0,47900000.0,19400000.0
OtherIncomeExpense,-400000.0,-3600000.0,,-35000000.0
OtherNonOperatingIncomeExpenses,1000000.0,-500000.0,-400000.0,700000.0
SpecialIncomeCharges,-1400000.0,-3100000.0,400000.0,-34600000.0
WriteOff,0.0,0.0,,20400000.0
RestructuringAndMergernAcquisition,1400000.0,3100000.0,-400000.0,14200000.0
NetNonOperatingInterestIncomeExpense,-15300000.0,-17200000.0,-17400000.0,3400000.0
InterestExpenseNonOperating,15300000.0,17200000.0,17400000.0,
InterestIncomeNonOperating,0.0,0.0,0.0,5600000.0
OperatingIncome,93600000.0,90500000.0,65300000.0,51000000.0
OperatingExpense,143900000.0,145700000.0,139300000.0,164000000.0
DepreciationAmortizationDepletionIncomeStatement,3600000.0,4000000.0,4000000.0,4000000.0
DepreciationAndAmortizationInIncomeStatement,3600000.0,4000000.0,4000000.0,4000000.0
Amortization,3600000.0,4000000.0,4000000.0,4000000.0
AmortizationOfIntangiblesIncomeStatement,3600000.0,4000000.0,4000000.0,4000000.0
SellingGeneralAndAdministration,140300000.0,141700000.0,135300000.0,160000000.0
GrossProfit,237500000.0,236200000.0,204600000.0,215000000.0
CostOfRevenue,439800000.0,458900000.0,472100000.0,569400000.0
TotalRevenue,677300000.0,695100000.0,676700000.0,784400000.0
OperatingRevenue,677300000.0,695100000.0,676700000.0,784400000.0
