,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.0,0.0,0.0,0.0
NormalizedEBITDA,-28425000.0,-24733000.0,-25425000.0,-21872000.0
TotalUnusualItems,0.0,,,0.0
TotalUnusualItemsExcludingGoodwill,0.0,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-25478000.0,-22944000.0,-23945000.0,-20847000.0
ReconciledDepreciation,257000.0,259000.0,253000.0,247000.0
EBITDA,-28425000.0,-24733000.0,-25425000.0,-21872000.0
EBIT,-28682000.0,-24992000.0,-25678000.0,-22119000.0
NetInterestIncome,,,1733000.0,1272000.0
InterestIncome,,,1733000.0,1272000.0
NormalizedIncome,-25478000.0,-22944000.0,-23945000.0,-20847000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-25478000.0,-22944000.0,-23945000.0,-20847000.0
TotalExpenses,28682000.0,24992000.0,25678000.0,22119000.0
TotalOperatingIncomeAsReported,-28682000.0,-24992000.0,-25678000.0,-22119000.0
DilutedAverageShares,57402226.0,45654208.0,45090166.0,40125286.0
BasicAverageShares,57402226.0,45654208.0,45090166.0,40125286.0
DilutedEPS,-0.44,-0.5,-0.53,-0.52
BasicEPS,-0.44,-0.5,-0.53,-0.52
DilutedNIAvailtoComStockholders,-25478000.0,-22944000.0,-23945000.0,-20847000.0
NetIncomeCommonStockholders,-25478000.0,-22944000.0,-23945000.0,-20847000.0
NetIncome,-25478000.0,-22944000.0,-23945000.0,-20847000.0
NetIncomeIncludingNoncontrollingInterests,-25478000.0,-22944000.0,-23945000.0,-20847000.0
NetIncomeContinuousOperations,-25478000.0,-22944000.0,-23945000.0,-20847000.0
PretaxIncome,-25478000.0,-22944000.0,-23945000.0,-20847000.0
OtherIncomeExpense,3204000.0,2048000.0,,0.0
OtherNonOperatingIncomeExpenses,3204000.0,2048000.0,,
SpecialIncomeCharges,0.0,,,0.0
OtherSpecialCharges,,,,0.0
NetNonOperatingInterestIncomeExpense,,,1733000.0,1272000.0
InterestIncomeNonOperating,,,1733000.0,1272000.0
OperatingIncome,-28682000.0,-24992000.0,-25678000.0,-22119000.0
OperatingExpense,28682000.0,24992000.0,25678000.0,22119000.0
ResearchAndDevelopment,22388000.0,18787000.0,19516000.0,16295000.0
SellingGeneralAndAdministration,6294000.0,6205000.0,6162000.0,5824000.0
GeneralAndAdministrativeExpense,6294000.0,6205000.0,6162000.0,5824000.0
OtherGandA,6294000.0,6205000.0,6162000.0,5824000.0
TotalRevenue,0.0,0.0,0.0,0.0
OperatingRevenue,0.0,0.0,0.0,0.0
