,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-2519628.0,0.0,0.0,0.0
TaxRateForCalcs,0.258,0.222,0.22,0.21
NormalizedEBITDA,70610000.0,52935000.0,46489000.0,53754000.0
TotalUnusualItems,-9766000.0,,,0.0
TotalUnusualItemsExcludingGoodwill,-9766000.0,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,38461000.0,34300000.0,29485000.0,48509000.0
ReconciledDepreciation,6106000.0,6064000.0,6064000.0,6068000.0
ReconciledCostOfRevenue,32296000.0,25008000.0,20780000.0,26885000.0
EBITDA,60844000.0,52935000.0,46489000.0,53754000.0
EBIT,54738000.0,46871000.0,40425000.0,47686000.0
NetInterestIncome,-2906000.0,-2776000.0,-2645000.0,-3583000.0
InterestExpense,2906000.0,2776000.0,2645000.0,3583000.0
NormalizedIncome,45707372.0,34300000.0,29485000.0,48509000.0
NetIncomeFromContinuingAndDiscontinuedOperation,38461000.0,34300000.0,29485000.0,48509000.0
TotalExpenses,95759000.0,87314000.0,78703000.0,80695000.0
TotalOperatingIncomeAsReported,64509000.0,46902000.0,40423000.0,47613000.0
DilutedAverageShares,60681676.0,60743953.0,61221511.0,61620712.0
BasicAverageShares,59863102.0,59974123.0,59732157.0,59478933.0
DilutedEPS,0.63,0.56,0.48,0.79
BasicEPS,0.64,0.57,0.49,0.82
DilutedNIAvailtoComStockholders,38461000.0,34300000.0,29485000.0,48509000.0
NetIncomeCommonStockholders,38461000.0,34300000.0,29485000.0,48509000.0
NetIncome,38461000.0,34300000.0,29485000.0,48509000.0
NetIncomeIncludingNoncontrollingInterests,38461000.0,34300000.0,29485000.0,48509000.0
NetIncomeContinuousOperations,38461000.0,34300000.0,29485000.0,48509000.0
TaxProvision,13371000.0,9795000.0,8295000.0,-4406000.0
PretaxIncome,51832000.0,44095000.0,37780000.0,44103000.0
OtherIncomeExpense,-9771000.0,-31000.0,2000.0,73000.0
OtherNonOperatingIncomeExpenses,-5000.0,-31000.0,2000.0,73000.0
SpecialIncomeCharges,-9766000.0,,,0.0
OtherSpecialCharges,9766000.0,,,
NetNonOperatingInterestIncomeExpense,-2906000.0,-2776000.0,-2645000.0,-3583000.0
InterestExpenseNonOperating,2906000.0,2776000.0,2645000.0,3583000.0
OperatingIncome,64509000.0,46902000.0,40423000.0,47613000.0
OperatingExpense,63463000.0,62306000.0,57923000.0,53810000.0
ResearchAndDevelopment,17499000.0,14969000.0,13289000.0,10092000.0
SellingGeneralAndAdministration,45964000.0,47337000.0,44634000.0,43718000.0
SellingAndMarketingExpense,23418000.0,24528000.0,22572000.0,21075000.0
GeneralAndAdministrativeExpense,22546000.0,22809000.0,22062000.0,22643000.0
OtherGandA,22546000.0,22809000.0,22062000.0,22643000.0
GrossProfit,127972000.0,109208000.0,98346000.0,101423000.0
CostOfRevenue,32296000.0,25008000.0,20780000.0,26885000.0
TotalRevenue,160268000.0,134216000.0,119126000.0,128308000.0
OperatingRevenue,160268000.0,134216000.0,119126000.0,128308000.0
