,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-1080530.0,222336.0,390336.0,437850.0
TaxRateForCalcs,0.209,0.192,0.214,0.21
NormalizedEBITDA,24509000.0,21288000.0,6882000.0,-4375000.0
TotalUnusualItems,-5170000.0,1158000.0,1824000.0,2085000.0
TotalUnusualItemsExcludingGoodwill,-5170000.0,1158000.0,1824000.0,2085000.0
NetIncomeFromContinuingOperationNetMinorityInterest,15164000.0,17987000.0,6705000.0,-2810000.0
ReconciledDepreciation,163000.0,175000.0,165000.0,459000.0
ReconciledCostOfRevenue,81893000.0,88551000.0,76098000.0,69558000.0
EBITDA,19339000.0,22446000.0,8706000.0,-2290000.0
EBIT,19176000.0,22271000.0,8541000.0,-2749000.0
NetInterestIncome,823000.0,253000.0,-2000.0,-24000.0
InterestExpense,1000.0,15000.0,15000.0,45000.0
InterestIncome,824000.0,268000.0,13000.0,21000.0
NormalizedIncome,19253470.0,17051336.0,5271336.0,-4457150.0
NetIncomeFromContinuingAndDiscontinuedOperation,15164000.0,17987000.0,6705000.0,-2810000.0
TotalExpenses,114542000.0,118800000.0,103055000.0,96846000.0
TotalOperatingIncomeAsReported,23522000.0,20845000.0,6704000.0,-4855000.0
DilutedAverageShares,59271757.0,58854063.0,57351405.0,56405035.0
BasicAverageShares,56493757.0,56325013.0,56046904.0,55951237.0
DilutedEPS,0.26,0.31,0.12,-0.05
BasicEPS,0.27,0.32,0.12,-0.05
DilutedNIAvailtoComStockholders,15164000.0,17987000.0,6705000.0,-2810000.0
NetIncomeCommonStockholders,15164000.0,17987000.0,6705000.0,-2810000.0
NetIncome,15164000.0,17987000.0,6705000.0,-2810000.0
MinorityInterests,,,,0.0
NetIncomeIncludingNoncontrollingInterests,15164000.0,17987000.0,6705000.0,-2810000.0
NetIncomeContinuousOperations,15164000.0,17987000.0,6705000.0,-2810000.0
TaxProvision,4011000.0,4269000.0,1821000.0,16000.0
PretaxIncome,19175000.0,22256000.0,8526000.0,-2794000.0
OtherIncomeExpense,-5170000.0,1158000.0,1824000.0,2085000.0
GainOnSaleOfSecurity,-5170000.0,1158000.0,1824000.0,2085000.0
NetNonOperatingInterestIncomeExpense,823000.0,253000.0,-2000.0,-24000.0
InterestExpenseNonOperating,1000.0,15000.0,15000.0,45000.0
InterestIncomeNonOperating,824000.0,268000.0,13000.0,21000.0
OperatingIncome,23522000.0,20845000.0,6704000.0,-4855000.0
OperatingExpense,32649000.0,30249000.0,26957000.0,27288000.0
SellingGeneralAndAdministration,32649000.0,30249000.0,26957000.0,27288000.0
GrossProfit,56171000.0,51094000.0,33661000.0,22433000.0
CostOfRevenue,81893000.0,88551000.0,76098000.0,69558000.0
TotalRevenue,138064000.0,139645000.0,109759000.0,91991000.0
OperatingRevenue,138064000.0,139645000.0,109759000.0,91991000.0
