,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,-4045080.0,0.0
TaxRateForCalcs,0.264,0.108,0.312,0.240705
NormalizedEBITDA,185384000.0,181503000.0,173954000.0,163018000.0
TotalUnusualItems,0.0,0.0,-12965000.0,
TotalUnusualItemsExcludingGoodwill,0.0,0.0,-12965000.0,
NetIncomeFromContinuingOperationNetMinorityInterest,77711000.0,95797000.0,63532000.0,67857000.0
ReconciledDepreciation,61839000.0,58677000.0,56710000.0,64119000.0
ReconciledCostOfRevenue,647923000.0,644394000.0,664992000.0,703232000.0
EBITDA,185384000.0,181503000.0,160989000.0,163018000.0
EBIT,123545000.0,122826000.0,104279000.0,98899000.0
NetInterestIncome,-13744000.0,-14544000.0,-12466000.0,-11622000.0
InterestExpense,13744000.0,14544000.0,12466000.0,11622000.0
NormalizedIncome,77711000.0,95797000.0,72451920.0,67857000.0
NetIncomeFromContinuingAndDiscontinuedOperation,77711000.0,95797000.0,63532000.0,67857000.0
TotalExpenses,810240000.0,806878000.0,825808000.0,850067000.0
DilutedAverageShares,199592000.0,200735000.0,202440000.0,204389000.0
BasicAverageShares,195881000.0,197034000.0,198286000.0,199232000.0
DilutedEPS,0.39,0.48,0.31,0.33
BasicEPS,0.4,0.49,0.32,0.34
DilutedNIAvailtoComStockholders,77711000.0,95797000.0,63532000.0,67857000.0
NetIncomeCommonStockholders,77711000.0,95797000.0,63532000.0,67857000.0
NetIncome,77711000.0,95797000.0,63532000.0,67857000.0
MinorityInterests,-3081000.0,-829000.0,388000.0,1588000.0
NetIncomeIncludingNoncontrollingInterests,80792000.0,96626000.0,63144000.0,66269000.0
NetIncomeContinuousOperations,80792000.0,96626000.0,63144000.0,66269000.0
TaxProvision,29009000.0,11656000.0,28669000.0,21008000.0
PretaxIncome,109801000.0,108282000.0,91813000.0,87277000.0
OtherIncomeExpense,-5998000.0,3104000.0,-18260000.0,-36889000.0
OtherNonOperatingIncomeExpenses,-5998000.0,3104000.0,-5295000.0,21221000.0
SpecialIncomeCharges,0.0,0.0,-12965000.0,
GainOnSaleOfBusiness,0.0,0.0,-12965000.0,
NetNonOperatingInterestIncomeExpense,-13744000.0,-14544000.0,-12466000.0,-11622000.0
InterestExpenseNonOperating,13744000.0,14544000.0,12466000.0,11622000.0
OperatingIncome,129543000.0,119722000.0,122539000.0,135788000.0
OperatingExpense,162317000.0,162484000.0,160816000.0,146835000.0
SellingGeneralAndAdministration,162317000.0,162484000.0,160816000.0,146835000.0
GrossProfit,291860000.0,282206000.0,283355000.0,282623000.0
CostOfRevenue,647923000.0,644394000.0,664992000.0,703232000.0
TotalRevenue,939783000.0,926600000.0,948347000.0,985855000.0
OperatingRevenue,914508000.0,902061000.0,926268000.0,963009000.0
