,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-840000.0,-886200.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,-24778000.0,-24751000.0,-26800000.0,-28494000.0
TotalUnusualItems,-4000000.0,-4220000.0,0.0,0.0
TotalUnusualItemsExcludingGoodwill,-4000000.0,-4220000.0,0.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-32720000.0,-33291000.0,-31264000.0,-31682000.0
ReconciledDepreciation,3350000.0,3234000.0,2908000.0,2838000.0
EBITDA,-28778000.0,-28971000.0,-26800000.0,-28494000.0
EBIT,-32128000.0,-32205000.0,-29708000.0,-31332000.0
NetInterestIncome,3486000.0,2922000.0,2219000.0,-387000.0
InterestExpense,0.0,136000.0,348000.0,318000.0
InterestIncome,3486000.0,3058000.0,2623000.0,
NormalizedIncome,-29560000.0,-29957200.0,-31264000.0,-31682000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-32720000.0,-33291000.0,-31264000.0,-31682000.0
TotalExpenses,31774000.0,30956000.0,33801000.0,33827000.0
TotalOperatingIncomeAsReported,-35626000.0,-35077000.0,-32081000.0,-33306000.0
DilutedAverageShares,59448229.0,59251363.0,58610375.0,
BasicAverageShares,59448229.0,59251363.0,58610375.0,
DilutedEPS,-0.55,-0.56,-0.53,
BasicEPS,-0.55,-0.56,-0.53,
DilutedNIAvailtoComStockholders,-32720000.0,-33291000.0,-31264000.0,-31682000.0
NetIncomeCommonStockholders,-32720000.0,-33291000.0,-31264000.0,-31682000.0
NetIncome,-32720000.0,-33291000.0,-31264000.0,-31682000.0
NetIncomeIncludingNoncontrollingInterests,-32720000.0,-33291000.0,-31264000.0,-31682000.0
NetIncomeContinuousOperations,-32720000.0,-33291000.0,-31264000.0,-31682000.0
TaxProvision,592000.0,950000.0,1208000.0,32000.0
PretaxIncome,-32128000.0,-32341000.0,-30056000.0,-31650000.0
OtherIncomeExpense,-3988000.0,-4406000.0,-194000.0,2069000.0
OtherNonOperatingIncomeExpenses,12000.0,-186000.0,-194000.0,2069000.0
SpecialIncomeCharges,-4000000.0,-4220000.0,0.0,0.0
OtherSpecialCharges,4000000.0,,,0.0
ImpairmentOfCapitalAssets,0.0,4220000.0,,
NetNonOperatingInterestIncomeExpense,3486000.0,2922000.0,2219000.0,-387000.0
TotalOtherFinanceCost,,,56000.0,69000.0
InterestExpenseNonOperating,0.0,136000.0,348000.0,318000.0
InterestIncomeNonOperating,3486000.0,3058000.0,2623000.0,
OperatingIncome,-31626000.0,-30857000.0,-32081000.0,-33306000.0
OperatingExpense,31774000.0,30956000.0,33801000.0,33827000.0
ResearchAndDevelopment,22788000.0,22727000.0,24899000.0,25585000.0
SellingGeneralAndAdministration,8986000.0,8229000.0,8902000.0,8242000.0
GeneralAndAdministrativeExpense,8986000.0,8229000.0,8902000.0,8242000.0
OtherGandA,8986000.0,8229000.0,8902000.0,8242000.0
TotalRevenue,148000.0,99000.0,1720000.0,521000.0
OperatingRevenue,148000.0,99000.0,1720000.0,521000.0
