,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-192280.0,140600.0,177080.0,417620.0
TaxRateForCalcs,0.19,0.19,0.19,0.19
NormalizedEBITDA,-13075000.0,-8340000.0,-17052000.0,-12240000.0
TotalUnusualItems,-1012000.0,740000.0,932000.0,2198000.0
TotalUnusualItemsExcludingGoodwill,-1012000.0,740000.0,932000.0,2198000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-14687000.0,-8807000.0,-16743000.0,-10451000.0
ReconciledDepreciation,155000.0,157000.0,157000.0,151000.0
ReconciledCostOfRevenue,,,,346000.0
EBITDA,-14087000.0,-7600000.0,-16120000.0,-10042000.0
EBIT,-14242000.0,-7757000.0,-16277000.0,-10193000.0
NetInterestIncome,2989000.0,2662000.0,2384000.0,1632000.0
InterestExpense,401000.0,740000.0,293000.0,230000.0
InterestIncome,3390000.0,3402000.0,2677000.0,1862000.0
NormalizedIncome,-13867280.0,-9406400.0,-17497920.0,-12231380.0
NetIncomeFromContinuingAndDiscontinuedOperation,-14687000.0,-8807000.0,-16743000.0,-10451000.0
TotalExpenses,16620000.0,11899000.0,19886000.0,14711000.0
TotalOperatingIncomeAsReported,-16311000.0,-9965000.0,-22199000.0,-15049000.0
DilutedAverageShares,79779844.0,79308678.0,77681375.0,
BasicAverageShares,79779844.0,79308678.0,77681375.0,
DilutedEPS,-0.16,-0.08,-0.24,
BasicEPS,-0.16,-0.08,-0.24,
DilutedNIAvailtoComStockholders,-14687000.0,-8807000.0,-16743000.0,-10451000.0
NetIncomeCommonStockholders,-14687000.0,-8807000.0,-16743000.0,-10451000.0
NetIncome,-14687000.0,-8807000.0,-16743000.0,-10451000.0
NetIncomeIncludingNoncontrollingInterests,-14687000.0,-8807000.0,-16743000.0,-10451000.0
NetIncomeContinuousOperations,-14687000.0,-8807000.0,-16743000.0,-10451000.0
TaxProvision,44000.0,310000.0,173000.0,28000.0
PretaxIncome,-14643000.0,-8497000.0,-16570000.0,-10423000.0
OtherIncomeExpense,-1012000.0,740000.0,932000.0,2198000.0
GainOnSaleOfSecurity,-1012000.0,740000.0,932000.0,3013000.0
NetNonOperatingInterestIncomeExpense,2989000.0,2662000.0,2384000.0,1632000.0
InterestExpenseNonOperating,401000.0,740000.0,293000.0,230000.0
InterestIncomeNonOperating,3390000.0,3402000.0,2677000.0,1862000.0
OperatingIncome,-16620000.0,-11899000.0,-19886000.0,-14253000.0
OperatingExpense,16620000.0,11899000.0,19886000.0,14365000.0
OtherTaxes,309000.0,1934000.0,-2313000.0,-796000.0
ResearchAndDevelopment,2958000.0,-2474000.0,12610000.0,6838000.0
SellingGeneralAndAdministration,13353000.0,12439000.0,9589000.0,8323000.0
GrossProfit,,,,112000.0
CostOfRevenue,,,,346000.0
TotalRevenue,0.0,0.0,0.0,458000.0
OperatingRevenue,0.0,0.0,0.0,458000.0
