,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,-164528.0,0.0
TaxRateForCalcs,0.283,0.269,0.007,0.075985
NormalizedEBITDA,86703000.0,78018000.0,65657000.0,55888000.0
TotalUnusualItems,0.0,0.0,-23504000.0,
TotalUnusualItemsExcludingGoodwill,0.0,0.0,-23504000.0,
NetIncomeFromContinuingOperationNetMinorityInterest,20634000.0,13007000.0,-17426000.0,-7199000.0
ReconciledDepreciation,37152000.0,38358000.0,38283000.0,43104000.0
ReconciledCostOfRevenue,56398000.0,61720000.0,67365000.0,79831000.0
EBITDA,86703000.0,78018000.0,42153000.0,55888000.0
EBIT,49551000.0,39660000.0,3870000.0,12784000.0
NetInterestIncome,-16230000.0,-17836000.0,-18680000.0,-19548000.0
InterestExpense,20768000.0,21863000.0,21427000.0,20575000.0
InterestIncome,4538000.0,4027000.0,2747000.0,1027000.0
NormalizedIncome,20634000.0,13007000.0,5913472.0,-7199000.0
NetIncomeFromContinuingAndDiscontinuedOperation,20634000.0,13007000.0,-17426000.0,-7199000.0
TotalExpenses,91696000.0,99913000.0,120140000.0,117863000.0
TotalOperatingIncomeAsReported,45013000.0,35633000.0,24627000.0,11757000.0
DilutedAverageShares,42058821.0,42849952.0,34319291.0,33582202.0
BasicAverageShares,33744209.0,34622284.0,34319291.0,33582202.0
DilutedEPS,0.53,0.34,-0.51,-0.21
BasicEPS,0.61,0.38,-0.51,-0.21
DilutedNIAvailtoComStockholders,22279000.0,14684000.0,-17426000.0,-7199000.0
AverageDilutionEarnings,1645000.0,1677000.0,0.0,0.0
NetIncomeCommonStockholders,20634000.0,13007000.0,-17426000.0,-7199000.0
NetIncome,20634000.0,13007000.0,-17426000.0,-7199000.0
NetIncomeIncludingNoncontrollingInterests,20634000.0,13007000.0,-17426000.0,-7199000.0
NetIncomeContinuousOperations,20634000.0,13007000.0,-17426000.0,-7199000.0
TaxProvision,8149000.0,4790000.0,-131000.0,-592000.0
PretaxIncome,28783000.0,17797000.0,-17557000.0,-7791000.0
OtherIncomeExpense,,,-23504000.0,
SpecialIncomeCharges,0.0,0.0,-23504000.0,
OtherSpecialCharges,,,23504000.0,
NetNonOperatingInterestIncomeExpense,-16230000.0,-17836000.0,-18680000.0,-19548000.0
InterestExpenseNonOperating,20768000.0,21863000.0,21427000.0,20575000.0
InterestIncomeNonOperating,4538000.0,4027000.0,2747000.0,1027000.0
OperatingIncome,45013000.0,35633000.0,24627000.0,11757000.0
OperatingExpense,35298000.0,38193000.0,52775000.0,38032000.0
ResearchAndDevelopment,0.0,0.0,0.0,0.0
SellingGeneralAndAdministration,35298000.0,38193000.0,52775000.0,38032000.0
GrossProfit,80311000.0,73826000.0,77402000.0,49789000.0
CostOfRevenue,56398000.0,61720000.0,67365000.0,79831000.0
TotalRevenue,136709000.0,135546000.0,144767000.0,129620000.0
OperatingRevenue,136709000.0,135546000.0,144767000.0,129620000.0
