,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,-4795430.867068
TaxRateForCalcs,0.251,0.255,0.252,0.310927
NormalizedEBITDA,99359000.0,117050000.0,68863000.0,56499000.0
TotalUnusualItems,,,,-15423000.0
TotalUnusualItemsExcludingGoodwill,,,,-15423000.0
NetIncomeFromContinuingOperationNetMinorityInterest,65266000.0,77036000.0,41131000.0,10077000.0
ReconciledDepreciation,12996000.0,12283000.0,11915000.0,11029000.0
ReconciledCostOfRevenue,172941000.0,200090000.0,144290000.0,126602000.0
EBITDA,99359000.0,117050000.0,68863000.0,41076000.0
EBIT,86363000.0,104767000.0,56948000.0,30047000.0
NetInterestIncome,734000.0,-1305000.0,-1985000.0,0.0
InterestIncome,,,,0.0
NormalizedIncome,65266000.0,77036000.0,41131000.0,20704569.132932
NetIncomeFromContinuingAndDiscontinuedOperation,65266000.0,77036000.0,41131000.0,10077000.0
TotalExpenses,217473000.0,251771000.0,181770000.0,162046000.0
TotalOperatingIncomeAsReported,86363000.0,104767000.0,56948000.0,14624000.0
DilutedAverageShares,108702495.0,108871440.0,108916261.0,109187280.0
BasicAverageShares,108583009.0,108770204.0,108771958.0,109042968.0
DilutedEPS,0.6,0.71,0.38,0.09
BasicEPS,0.6,0.71,0.38,0.09
DilutedNIAvailtoComStockholders,65266000.0,77036000.0,41131000.0,10077000.0
NetIncomeCommonStockholders,65266000.0,77036000.0,41131000.0,10077000.0
NetIncome,65266000.0,77036000.0,41131000.0,10077000.0
NetIncomeIncludingNoncontrollingInterests,65266000.0,77036000.0,41131000.0,10077000.0
NetIncomeContinuousOperations,65266000.0,77036000.0,41131000.0,10077000.0
TaxProvision,21831000.0,26426000.0,13832000.0,4547000.0
PretaxIncome,87097000.0,103462000.0,54963000.0,14624000.0
SpecialIncomeCharges,,,,-15423000.0
NetNonOperatingInterestIncomeExpense,734000.0,-1305000.0,-1985000.0,0.0
TotalOtherFinanceCost,-734000.0,1305000.0,1985000.0,
InterestIncomeNonOperating,,,,0.0
OperatingIncome,86363000.0,104767000.0,56948000.0,30047000.0
OperatingExpense,44532000.0,51681000.0,37480000.0,35444000.0
SellingGeneralAndAdministration,44532000.0,51681000.0,37480000.0,35444000.0
GrossProfit,130895000.0,156448000.0,94428000.0,65491000.0
CostOfRevenue,172941000.0,200090000.0,144290000.0,126602000.0
TotalRevenue,303836000.0,356538000.0,238718000.0,192093000.0
OperatingRevenue,303836000.0,356538000.0,238718000.0,192093000.0
