,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,106470.0,0.0,-420.0,68880.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,125484000.0,129318000.0,123158000.0,121970000.0
TotalUnusualItems,507000.0,0.0,-2000.0,328000.0
TotalUnusualItemsExcludingGoodwill,507000.0,0.0,-2000.0,328000.0
NetIncomeFromContinuingOperationNetMinorityInterest,19361000.0,22621000.0,22196000.0,24118000.0
ReconciledDepreciation,79492000.0,80269000.0,75770000.0,75866000.0
ReconciledCostOfRevenue,64838000.0,67099000.0,71213000.0,64646000.0
EBITDA,125991000.0,129318000.0,123156000.0,122298000.0
EBIT,46499000.0,49049000.0,47386000.0,46432000.0
NetInterestIncome,-27008000.0,-25972000.0,-25030000.0,-22083000.0
InterestExpense,27008000.0,25972000.0,25030000.0,22083000.0
NormalizedIncome,18960470.0,22621000.0,22197580.0,23858880.0
NetIncomeFromContinuingAndDiscontinuedOperation,19361000.0,22621000.0,22196000.0,24118000.0
TotalExpenses,152666000.0,155389000.0,155421000.0,147274000.0
DilutedAverageShares,152048000.0,152126000.0,151880000.0,151835000.0
BasicAverageShares,151774000.0,151721000.0,151579000.0,151442000.0
DilutedEPS,0.13,0.15,0.15,0.16
BasicEPS,0.13,0.15,0.15,0.16
DilutedNIAvailtoComStockholders,19365000.0,22624000.0,22200000.0,24223000.0
AverageDilutionEarnings,4000.0,3000.0,4000.0,105000.0
NetIncomeCommonStockholders,19361000.0,22621000.0,22196000.0,24118000.0
NetIncome,19361000.0,22621000.0,22196000.0,24118000.0
MinorityInterests,-130000.0,-456000.0,-160000.0,-231000.0
NetIncomeIncludingNoncontrollingInterests,19491000.0,23077000.0,22356000.0,24349000.0
NetIncomeContinuousOperations,19491000.0,23077000.0,22356000.0,24349000.0
PretaxIncome,19491000.0,23077000.0,22356000.0,24349000.0
OtherIncomeExpense,317000.0,118000.0,79000.0,-836000.0
OtherNonOperatingIncomeExpenses,-772000.0,-635000.0,-592000.0,-1826000.0
SpecialIncomeCharges,0.0,0.0,,276000.0
GainOnSaleOfBusiness,0.0,,,7000.0
OtherSpecialCharges,,,,-269000.0
EarningsFromEquityInterest,582000.0,753000.0,673000.0,662000.0
GainOnSaleOfSecurity,507000.0,,-2000.0,52000.0
NetNonOperatingInterestIncomeExpense,-27008000.0,-25972000.0,-25030000.0,-22083000.0
InterestExpenseNonOperating,27008000.0,25972000.0,25030000.0,22083000.0
OperatingIncome,46182000.0,48931000.0,47307000.0,47268000.0
OperatingExpense,87828000.0,88290000.0,84208000.0,82628000.0
DepreciationAmortizationDepletionIncomeStatement,79492000.0,80269000.0,75770000.0,75866000.0
DepreciationAndAmortizationInIncomeStatement,79492000.0,80269000.0,75770000.0,75866000.0
SellingGeneralAndAdministration,8336000.0,8021000.0,8438000.0,6762000.0
GeneralAndAdministrativeExpense,8336000.0,8021000.0,8438000.0,6762000.0
OtherGandA,8336000.0,8021000.0,8438000.0,6762000.0
GrossProfit,134010000.0,137221000.0,131515000.0,129896000.0
CostOfRevenue,64838000.0,67099000.0,71213000.0,64646000.0
TotalRevenue,198848000.0,204320000.0,202728000.0,194542000.0
OperatingRevenue,198747000.0,204306000.0,200450000.0,194404000.0
