,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,10969.850735,416640.0,471660.0,6954.015576
TaxRateForCalcs,0.006111,0.21,0.21,0.002877
TotalUnusualItems,1795000.0,1984000.0,2246000.0,2417000.0
TotalUnusualItemsExcludingGoodwill,1795000.0,1984000.0,2246000.0,2417000.0
NetIncomeFromContinuingOperationNetMinorityInterest,27141000.0,-20028000.0,-25077000.0,20328000.0
NetInterestIncome,44612000.0,43952000.0,46554000.0,51916000.0
InterestExpense,118617000.0,115677000.0,105976000.0,91592000.0
InterestIncome,163229000.0,159629000.0,152530000.0,143508000.0
NormalizedIncome,25356969.850735,-21595360.0,-26851340.0,17917954.015576
NetIncomeFromContinuingAndDiscontinuedOperation,27141000.0,-20028000.0,-25077000.0,20328000.0
DilutedAverageShares,69122636.0,69115654.0,69095011.0,69109790.0
BasicAverageShares,69122636.0,69115654.0,69095011.0,69109790.0
DilutedEPS,0.31,-0.37,-0.45,0.21
BasicEPS,0.31,-0.37,-0.45,0.21
DilutedNIAvailtoComStockholders,21401000.0,-25772000.0,-30810000.0,14602000.0
NetIncomeCommonStockholders,21401000.0,-25772000.0,-30810000.0,14602000.0
OtherunderPreferredStockDividend,414000.0,418000.0,407000.0,400000.0
PreferredStockDividends,5326000.0,5326000.0,5326000.0,5326000.0
NetIncome,27141000.0,-20028000.0,-25077000.0,20328000.0
MinorityInterests,307000.0,96000.0,177000.0,227000.0
NetIncomeIncludingNoncontrollingInterests,26834000.0,-20124000.0,-25254000.0,20101000.0
NetIncomeContinuousOperations,26834000.0,-20124000.0,-25254000.0,20101000.0
TaxProvision,165000.0,177000.0,169000.0,58000.0
PretaxIncome,26999000.0,-19947000.0,-25085000.0,20159000.0
SellingGeneralAndAdministration,4788000.0,4710000.0,4690000.0,4576000.0
GeneralAndAdministrativeExpense,4788000.0,4710000.0,4690000.0,4576000.0
OtherGandA,4788000.0,4710000.0,2538000.0,4576000.0
SalariesAndWages,,,2152000.0,
TotalRevenue,42650000.0,43814000.0,44988000.0,49331000.0
OperatingRevenue,42650000.0,43814000.0,44988000.0,49331000.0
