,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,-11618.753618
TaxRateForCalcs,0.372,0.21,0.21,0.003859
NormalizedEBITDA,17586000.0,11231000.0,5460000.0,14865000.0
TotalUnusualItems,0.0,,,-3011000.0
TotalUnusualItemsExcludingGoodwill,0.0,,,-3011000.0
NetIncomeFromContinuingOperationNetMinorityInterest,7534000.0,1395000.0,-2358000.0,5163000.0
ReconciledDepreciation,7330000.0,6486000.0,6256000.0,6317000.0
ReconciledCostOfRevenue,59213000.0,63748000.0,60395000.0,47712000.0
EBITDA,17586000.0,11231000.0,5460000.0,11854000.0
EBIT,10256000.0,4745000.0,-796000.0,5537000.0
NetInterestIncome,2623000.0,2153000.0,1581000.0,1032000.0
NormalizedIncome,7534000.0,1395000.0,-2358000.0,8162381.246382
NetIncomeFromContinuingAndDiscontinuedOperation,7534000.0,1395000.0,-2358000.0,5163000.0
TotalExpenses,157018000.0,164109000.0,166732000.0,141950000.0
TotalOperatingIncomeAsReported,10256000.0,4745000.0,-796000.0,5526000.0
DilutedAverageShares,197454000.0,194826000.0,191293000.0,193327000.0
BasicAverageShares,191033000.0,191342000.0,191293000.0,192401000.0
DilutedEPS,0.04,0.01,-0.01,0.01
BasicEPS,0.04,0.01,-0.01,0.01
DilutedNIAvailtoComStockholders,7534000.0,1395000.0,-2358000.0,5163000.0
NetIncomeCommonStockholders,7534000.0,1395000.0,-2358000.0,5163000.0
NetIncome,7534000.0,1395000.0,-2358000.0,5163000.0
NetIncomeIncludingNoncontrollingInterests,7534000.0,1395000.0,-2358000.0,5163000.0
NetIncomeContinuousOperations,7534000.0,1395000.0,-2358000.0,5163000.0
TaxProvision,4463000.0,6127000.0,3837000.0,20000.0
PretaxIncome,11997000.0,7522000.0,1479000.0,5183000.0
OtherIncomeExpense,-882000.0,624000.0,694000.0,-1386000.0
OtherNonOperatingIncomeExpenses,-882000.0,624000.0,694000.0,1625000.0
SpecialIncomeCharges,0.0,,,-3011000.0
ImpairmentOfCapitalAssets,0.0,,,11000.0
NetNonOperatingInterestIncomeExpense,2623000.0,2153000.0,1581000.0,1032000.0
TotalOtherFinanceCost,-2623000.0,-2153000.0,-1581000.0,-1032000.0
OperatingIncome,10256000.0,4745000.0,-796000.0,5537000.0
OperatingExpense,97805000.0,100361000.0,106337000.0,94238000.0
ResearchAndDevelopment,21491000.0,19900000.0,19683000.0,18821000.0
SellingGeneralAndAdministration,76314000.0,80461000.0,86654000.0,75417000.0
SellingAndMarketingExpense,51071000.0,53525000.0,60150000.0,47920000.0
GeneralAndAdministrativeExpense,25243000.0,26936000.0,26504000.0,27497000.0
OtherGandA,25243000.0,26936000.0,26504000.0,27497000.0
GrossProfit,108061000.0,105106000.0,105541000.0,99775000.0
CostOfRevenue,59213000.0,63748000.0,60395000.0,47712000.0
TotalRevenue,167274000.0,168854000.0,165936000.0,147487000.0
OperatingRevenue,167274000.0,168854000.0,165936000.0,147487000.0
