,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-16228800.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,-31500000.0,-35457000.0,-33781000.0,-33980000.0
TotalUnusualItems,-77280000.0,,,0.0
TotalUnusualItemsExcludingGoodwill,-77280000.0,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-112566000.0,-38912000.0,-37124000.0,-38677000.0
ReconciledDepreciation,3676000.0,3348000.0,3241000.0,2817000.0
ReconciledCostOfRevenue,6569000.0,6354000.0,5345000.0,6410000.0
EBITDA,-108780000.0,-35457000.0,-33781000.0,-33980000.0
EBIT,-112456000.0,-38805000.0,-37022000.0,-36797000.0
NetInterestIncome,659000.0,615000.0,628000.0,695000.0
InterestExpense,71000.0,74000.0,76000.0,75000.0
InterestIncome,730000.0,689000.0,704000.0,770000.0
NormalizedIncome,-51514800.0,-38912000.0,-37124000.0,-38677000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-112566000.0,-38912000.0,-37124000.0,-38677000.0
TotalExpenses,45250000.0,47900000.0,45258000.0,45742000.0
TotalOperatingIncomeAsReported,-113212000.0,-39238000.0,-37843000.0,-37527000.0
DilutedAverageShares,35001000.0,3149800.0,30204500.0,29718280.0
BasicAverageShares,35001000.0,3149800.0,30204500.0,29718280.0
DilutedEPS,-3.22,-12.4,-1.2,-1.301455
BasicEPS,-3.22,-12.4,-1.2,-1.301455
DilutedNIAvailtoComStockholders,-112566000.0,-38912000.0,-37124000.0,-38677000.0
NetIncomeCommonStockholders,-112566000.0,-38912000.0,-37124000.0,-38677000.0
NetIncome,-112566000.0,-38912000.0,-37124000.0,-38677000.0
NetIncomeIncludingNoncontrollingInterests,-112566000.0,-38912000.0,-37124000.0,-38677000.0
NetIncomeContinuousOperations,-112566000.0,-38912000.0,-37124000.0,-38677000.0
TaxProvision,39000.0,33000.0,26000.0,1805000.0
PretaxIncome,-112527000.0,-38879000.0,-37098000.0,-36872000.0
OtherIncomeExpense,-77254000.0,-256000.0,117000.0,-40000.0
OtherNonOperatingIncomeExpenses,26000.0,-256000.0,117000.0,-40000.0
SpecialIncomeCharges,-77280000.0,,,0.0
ImpairmentOfCapitalAssets,77280000.0,,,
NetNonOperatingInterestIncomeExpense,659000.0,615000.0,628000.0,695000.0
InterestExpenseNonOperating,71000.0,74000.0,76000.0,75000.0
InterestIncomeNonOperating,730000.0,689000.0,704000.0,770000.0
OperatingIncome,-35932000.0,-39238000.0,-37843000.0,-37527000.0
OperatingExpense,38681000.0,41546000.0,39913000.0,39332000.0
ResearchAndDevelopment,13785000.0,14610000.0,13937000.0,14011000.0
SellingGeneralAndAdministration,24896000.0,26936000.0,25976000.0,25321000.0
GrossProfit,2749000.0,2308000.0,2070000.0,1805000.0
CostOfRevenue,6569000.0,6354000.0,5345000.0,6410000.0
TotalRevenue,9318000.0,8662000.0,7415000.0,8215000.0
OperatingRevenue,9318000.0,8662000.0,7415000.0,8215000.0
