,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-225911.706528,-6350.828113,-281284.894201,-393120.0
TaxRateForCalcs,0.000914,0.036084,0.045398,0.21
TotalUnusualItems,-247140000.0,-176000.0,-6196000.0,-1872000.0
TotalUnusualItemsExcludingGoodwill,-247140000.0,-176000.0,-6196000.0,-1872000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-266684000.0,-47549000.0,-34422000.0,-40006000.0
ReconciledDepreciation,52516000.0,50130000.0,45321000.0,42353000.0
NetInterestIncome,344963000.0,291126000.0,236010000.0,208584000.0
InterestExpense,219307000.0,178870000.0,135554000.0,98824000.0
InterestIncome,564270000.0,469996000.0,371564000.0,307408000.0
NormalizedIncome,-19769911.706528,-47379350.828113,-28507284.894201,-38527120.0
NetIncomeFromContinuingAndDiscontinuedOperation,-266684000.0,-47549000.0,-34422000.0,-40006000.0
DilutedAverageShares,951183107.0,936569420.0,929270723.0,922936519.0
BasicAverageShares,951183107.0,936569420.0,929270723.0,922936519.0
DilutedEPS,-0.29,-0.06,-0.05,-0.05
BasicEPS,-0.29,-0.06,-0.05,-0.05
DilutedNIAvailtoComStockholders,-276873000.0,-57628000.0,-44390000.0,-50195000.0
NetIncomeCommonStockholders,-276873000.0,-57628000.0,-44390000.0,-50195000.0
PreferredStockDividends,10189000.0,10079000.0,9968000.0,10189000.0
NetIncome,-266684000.0,-47549000.0,-34422000.0,-40006000.0
NetIncomeIncludingNoncontrollingInterests,-266684000.0,-47549000.0,-34422000.0,-40006000.0
NetIncomeContinuousOperations,-266684000.0,-47549000.0,-34422000.0,-40006000.0
TaxProvision,-244000.0,-1780000.0,-1637000.0,1057000.0
PretaxIncome,-266928000.0,-49329000.0,-36059000.0,-38949000.0
SpecialIncomeCharges,-247140000.0,-176000.0,-6196000.0,-1872000.0
ImpairmentOfCapitalAssets,247174000.0,0.0,1243000.0,
RestructuringAndMergernAcquisition,-34000.0,176000.0,4953000.0,1872000.0
GainOnSaleOfSecurity,-6298000.0,-12900000.0,-3177000.0,-8241000.0
SellingGeneralAndAdministration,311176000.0,314002000.0,298843000.0,286787000.0
SellingAndMarketingExpense,186719000.0,182822000.0,175154000.0,173702000.0
GeneralAndAdministrativeExpense,124457000.0,131180000.0,123689000.0,113085000.0
OtherGandA,124457000.0,131180000.0,123689000.0,113085000.0
TotalRevenue,537209000.0,498018000.0,472158000.0,456679000.0
OperatingRevenue,537209000.0,498018000.0,472158000.0,456679000.0
