,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-6300000.0,1550000.0,-3645833.333333,8990400.0
TaxRateForCalcs,0.3,0.31,0.260417,0.3
NormalizedEBITDA,47000000.0,60000000.0,-24000000.0,46151000.0
TotalUnusualItems,-21000000.0,5000000.0,-14000000.0,29968000.0
TotalUnusualItemsExcludingGoodwill,-21000000.0,5000000.0,-14000000.0,29968000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-39000000.0,6000000.0,-71000000.0,-22224000.0
ReconciledCostOfRevenue,732000000.0,664000000.0,702000000.0,693695000.0
EBITDA,26000000.0,65000000.0,-38000000.0,76119000.0
EBIT,26000000.0,65000000.0,-38000000.0,76119000.0
NetInterestIncome,-52000000.0,-48000000.0,-51000000.0,-48472000.0
InterestExpense,60000000.0,57000000.0,58000000.0,54482000.0
InterestIncome,8000000.0,9000000.0,7000000.0,6902000.0
NormalizedIncome,-24300000.0,2550000.0,-60645833.333333,-43201600.0
NetIncomeFromContinuingAndDiscontinuedOperation,-39000000.0,6000000.0,-71000000.0,-22224000.0
TotalExpenses,809000000.0,731000000.0,762000000.0,780049000.0
RentExpenseSupplemental,172000000.0,167000000.0,145000000.0,136640000.0
TotalOperatingIncomeAsReported,39000000.0,51000000.0,-31000000.0,59689000.0
DilutedAverageShares,116565141.0,116524400.0,116597668.0,116597700.0
BasicAverageShares,115330126.0,115297400.0,116597668.0,116597700.0
DilutedEPS,-0.3,0.05,-0.6,0.24
BasicEPS,-0.3,0.05,-0.6,0.24
DilutedNIAvailtoComStockholders,-39000000.0,6000000.0,-71000000.0,-22224000.0
NetIncomeCommonStockholders,-39000000.0,6000000.0,-71000000.0,-22224000.0
NetIncome,-39000000.0,6000000.0,-71000000.0,-22224000.0
NetIncomeIncludingNoncontrollingInterests,-39000000.0,6000000.0,-71000000.0,-22224000.0
NetIncomeContinuousOperations,-39000000.0,6000000.0,-71000000.0,-22224000.0
TaxProvision,5000000.0,2000000.0,-25000000.0,43861000.0
PretaxIncome,-34000000.0,8000000.0,-96000000.0,21637000.0
OtherIncomeExpense,-21000000.0,5000000.0,-14000000.0,29968000.0
GainOnSaleOfSecurity,-21000000.0,5000000.0,-14000000.0,10420000.0
NetNonOperatingInterestIncomeExpense,-52000000.0,-48000000.0,-51000000.0,-48472000.0
InterestExpenseNonOperating,60000000.0,57000000.0,58000000.0,54482000.0
InterestIncomeNonOperating,8000000.0,9000000.0,7000000.0,6902000.0
OperatingIncome,39000000.0,51000000.0,-31000000.0,40141000.0
OperatingExpense,77000000.0,67000000.0,60000000.0,86354000.0
OtherOperatingExpenses,28000000.0,29000000.0,25000000.0,-37646000.0
SellingGeneralAndAdministration,49000000.0,38000000.0,35000000.0,124000000.0
SellingAndMarketingExpense,49000000.0,38000000.0,35000000.0,42287000.0
GrossProfit,116000000.0,118000000.0,29000000.0,126495000.0
CostOfRevenue,732000000.0,664000000.0,702000000.0,693695000.0
TotalRevenue,848000000.0,782000000.0,731000000.0,820190000.0
OperatingRevenue,848000000.0,782000000.0,731000000.0,727213000.0
