,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-135024.0,0.0,0.0,0.0
TaxRateForCalcs,0.194,0.271375,0.291,0.289
NormalizedEBITDA,32645000.0,36280000.0,42702000.0,48309000.0
TotalUnusualItems,-696000.0,,,
TotalUnusualItemsExcludingGoodwill,-696000.0,,,
NetIncomeFromContinuingOperationNetMinorityInterest,15432000.0,17095000.0,21221000.0,25734000.0
ReconciledDepreciation,7217000.0,7255000.0,7074000.0,7057000.0
ReconciledCostOfRevenue,769568000.0,838247000.0,773497000.0,895678000.0
EBITDA,31949000.0,36280000.0,42702000.0,48309000.0
EBIT,24732000.0,29025000.0,35628000.0,41252000.0
NetInterestIncome,-4260000.0,-3476000.0,-4005000.0,-3033000.0
InterestExpense,5585000.0,5563000.0,5715000.0,5060000.0
InterestIncome,1325000.0,2087000.0,1710000.0,2027000.0
NormalizedIncome,15992976.0,17095000.0,21221000.0,25734000.0
NetIncomeFromContinuingAndDiscontinuedOperation,15432000.0,18812000.0,21221000.0,25734000.0
TotalExpenses,852221000.0,919860000.0,851240000.0,971809000.0
TotalOperatingIncomeAsReported,24084000.0,27288000.0,34279000.0,39432000.0
DilutedAverageShares,25178000.0,,25439000.0,25502000.0
BasicAverageShares,24886000.0,,25196000.0,25287000.0
DilutedEPS,0.61,,0.83,1.01
BasicEPS,0.62,,0.84,1.02
DilutedNIAvailtoComStockholders,15432000.0,18812000.0,21221000.0,25734000.0
NetIncomeCommonStockholders,15432000.0,18812000.0,21221000.0,25734000.0
NetIncome,15432000.0,18812000.0,21221000.0,25734000.0
NetIncomeIncludingNoncontrollingInterests,15432000.0,18812000.0,21221000.0,25734000.0
NetIncomeDiscontinuousOperations,,1717000.0,0.0,0.0
NetIncomeContinuousOperations,15432000.0,17095000.0,21221000.0,25734000.0
TaxProvision,3715000.0,6367000.0,8692000.0,10458000.0
PretaxIncome,19147000.0,23462000.0,29913000.0,36192000.0
OtherIncomeExpense,-677000.0,-350000.0,-361000.0,-207000.0
OtherNonOperatingIncomeExpenses,19000.0,-350000.0,-361000.0,-207000.0
GainOnSaleOfSecurity,-696000.0,,,
NetNonOperatingInterestIncomeExpense,-4260000.0,-3476000.0,-4005000.0,-3033000.0
InterestExpenseNonOperating,5585000.0,5563000.0,5715000.0,5060000.0
InterestIncomeNonOperating,1325000.0,2087000.0,1710000.0,2027000.0
OperatingIncome,24084000.0,27288000.0,34279000.0,39432000.0
OperatingExpense,82424000.0,81370000.0,77483000.0,75902000.0
DepreciationAmortizationDepletionIncomeStatement,6988000.0,7012000.0,6814000.0,6828000.0
DepreciationAndAmortizationInIncomeStatement,6988000.0,7012000.0,6814000.0,6828000.0
Amortization,4193000.0,4185000.0,4170000.0,4150000.0
AmortizationOfIntangiblesIncomeStatement,4193000.0,4185000.0,4170000.0,4150000.0
DepreciationIncomeStatement,2795000.0,2827000.0,2644000.0,2678000.0
SellingGeneralAndAdministration,75436000.0,74358000.0,70669000.0,69074000.0
GrossProfit,106508000.0,108658000.0,111762000.0,115334000.0
CostOfRevenue,769797000.0,838490000.0,773757000.0,895907000.0
TotalRevenue,876305000.0,947148000.0,885519000.0,1011241000.0
OperatingRevenue,876305000.0,947148000.0,885519000.0,1011241000.0
