,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-1350000.0,0.0,0.0,145161.290323
TaxRateForCalcs,0.135,0.251,0.251,0.072581
NormalizedEBITDA,277000000.0,304000000.0,345000000.0,211000000.0
TotalUnusualItems,-10000000.0,0.0,0.0,2000000.0
TotalUnusualItemsExcludingGoodwill,-10000000.0,0.0,0.0,2000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,158000000.0,163000000.0,191000000.0,114000000.0
ReconciledDepreciation,56000000.0,55000000.0,54000000.0,55000000.0
ReconciledCostOfRevenue,1612000000.0,1628000000.0,1650000000.0,1636000000.0
EBITDA,267000000.0,304000000.0,345000000.0,213000000.0
EBIT,211000000.0,249000000.0,291000000.0,158000000.0
NetInterestIncome,-26000000.0,-30000000.0,-32000000.0,-34000000.0
InterestExpense,26000000.0,30000000.0,32000000.0,34000000.0
NormalizedIncome,166650000.0,163000000.0,191000000.0,112145161.290323
NetIncomeFromContinuingAndDiscontinuedOperation,158000000.0,163000000.0,191000000.0,114000000.0
TotalExpenses,1810000000.0,1818000000.0,1846000000.0,1832000000.0
TotalOperatingIncomeAsReported,213000000.0,251000000.0,291000000.0,157000000.0
DilutedAverageShares,67000000.0,67300000.0,67100000.0,66700000.0
BasicAverageShares,66000000.0,66300000.0,66100000.0,65800000.0
DilutedEPS,2.36,2.42,2.85,1.71
BasicEPS,2.39,2.46,2.89,1.73
DilutedNIAvailtoComStockholders,158000000.0,163000000.0,191000000.0,114000000.0
NetIncomeCommonStockholders,158000000.0,163000000.0,191000000.0,114000000.0
NetIncome,158000000.0,163000000.0,191000000.0,114000000.0
MinorityInterests,-2000000.0,-1000000.0,-3000000.0,-1000000.0
NetIncomeIncludingNoncontrollingInterests,160000000.0,164000000.0,194000000.0,115000000.0
NetIncomeContinuousOperations,160000000.0,164000000.0,194000000.0,115000000.0
TaxProvision,25000000.0,55000000.0,65000000.0,9000000.0
PretaxIncome,185000000.0,219000000.0,259000000.0,124000000.0
OtherIncomeExpense,-12000000.0,-2000000.0,,3000000.0
OtherNonOperatingIncomeExpenses,-2000000.0,-2000000.0,,1000000.0
SpecialIncomeCharges,-10000000.0,0.0,0.0,2000000.0
RestructuringAndMergernAcquisition,10000000.0,0.0,0.0,-2000000.0
NetNonOperatingInterestIncomeExpense,-26000000.0,-30000000.0,-32000000.0,-34000000.0
InterestExpenseNonOperating,26000000.0,30000000.0,32000000.0,34000000.0
OperatingIncome,223000000.0,251000000.0,291000000.0,155000000.0
OperatingExpense,198000000.0,190000000.0,196000000.0,196000000.0
OtherOperatingExpenses,198000000.0,190000000.0,196000000.0,196000000.0
GrossProfit,421000000.0,441000000.0,487000000.0,351000000.0
CostOfRevenue,1612000000.0,1628000000.0,1650000000.0,1636000000.0
TotalRevenue,2033000000.0,2069000000.0,2137000000.0,1987000000.0
OperatingRevenue,2033000000.0,2069000000.0,2137000000.0,1987000000.0
