,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.0,0.21
NormalizedEBITDA,-25013000.0,-22643000.0,-29705000.0,-29997000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-22263000.0,-20710000.0,-28008000.0,-29060000.0
ReconciledDepreciation,613000.0,604000.0,581000.0,570000.0
EBITDA,-25013000.0,-22643000.0,-29705000.0,-29997000.0
EBIT,-25626000.0,-23247000.0,-30286000.0,-30567000.0
NetInterestIncome,1872000.0,1450000.0,1061000.0,591000.0
InterestIncome,1872000.0,1450000.0,1061000.0,591000.0
NormalizedIncome,-22263000.0,-20710000.0,-28008000.0,-29060000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-22263000.0,-20710000.0,-28008000.0,-29060000.0
TotalExpenses,36358000.0,37845000.0,36052000.0,36978000.0
TotalOperatingIncomeAsReported,-25626000.0,-23247000.0,-30286000.0,-30567000.0
DilutedAverageShares,97033273.0,88354590.0,88193917.0,87971485.0
BasicAverageShares,97033273.0,88354590.0,88193917.0,87971485.0
DilutedEPS,-0.23,-0.23,-0.32,-0.33
BasicEPS,-0.23,-0.23,-0.32,-0.33
DilutedNIAvailtoComStockholders,-22263000.0,-20710000.0,-28008000.0,-29060000.0
NetIncomeCommonStockholders,-22263000.0,-20710000.0,-28008000.0,-29060000.0
NetIncome,-22263000.0,-20710000.0,-28008000.0,-29060000.0
NetIncomeIncludingNoncontrollingInterests,-22263000.0,-20710000.0,-28008000.0,-29060000.0
NetIncomeContinuousOperations,-22263000.0,-20710000.0,-28008000.0,-29060000.0
TaxProvision,23000.0,64000.0,,51000.0
PretaxIncome,-22240000.0,-20646000.0,-28008000.0,-29009000.0
OtherIncomeExpense,1514000.0,1151000.0,1217000.0,967000.0
OtherNonOperatingIncomeExpenses,1514000.0,1151000.0,1217000.0,967000.0
NetNonOperatingInterestIncomeExpense,1872000.0,1450000.0,1061000.0,591000.0
InterestIncomeNonOperating,1872000.0,1450000.0,1061000.0,591000.0
OperatingIncome,-25626000.0,-23247000.0,-30286000.0,-30567000.0
OperatingExpense,36358000.0,37845000.0,36052000.0,36978000.0
ResearchAndDevelopment,27149000.0,28671000.0,28039000.0,29091000.0
SellingGeneralAndAdministration,9209000.0,9174000.0,8013000.0,7887000.0
GeneralAndAdministrativeExpense,9209000.0,9174000.0,8013000.0,7887000.0
OtherGandA,9209000.0,9174000.0,8013000.0,7887000.0
TotalRevenue,10732000.0,14598000.0,5766000.0,6411000.0
OperatingRevenue,10732000.0,14598000.0,5766000.0,6411000.0
