,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.039952
NormalizedEBITDA,-2385000.0,3502000.0,-5792000.0,10789000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-9935000.0,-2921000.0,-12686000.0,4013000.0
ReconciledDepreciation,3967000.0,3178000.0,3531000.0,3801000.0
ReconciledCostOfRevenue,25867000.0,24603000.0,26395000.0,24281000.0
EBITDA,-2385000.0,3502000.0,-5792000.0,10789000.0
EBIT,-6352000.0,324000.0,-9323000.0,6988000.0
NetInterestIncome,4748000.0,4140000.0,-2752000.0,-2808000.0
InterestExpense,2821000.0,2786000.0,2752000.0,2808000.0
InterestIncome,7569000.0,6926000.0,,
NormalizedIncome,-9935000.0,-2921000.0,-12686000.0,4013000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-9935000.0,-2921000.0,-12686000.0,4013000.0
TotalExpenses,93108000.0,85594000.0,91737000.0,77122000.0
TotalOperatingIncomeAsReported,-11564000.0,-6682000.0,-13823000.0,-5583000.0
DilutedAverageShares,100540000.0,99995000.0,99503000.0,
BasicAverageShares,100540000.0,99995000.0,99503000.0,
DilutedEPS,-0.1,-0.03,-0.13,
BasicEPS,-0.1,-0.03,-0.13,
DilutedNIAvailtoComStockholders,-9935000.0,-2921000.0,-12686000.0,4013000.0
NetIncomeCommonStockholders,-9935000.0,-2921000.0,-12686000.0,4013000.0
NetIncome,-9935000.0,-2921000.0,-12686000.0,4013000.0
NetIncomeIncludingNoncontrollingInterests,-9935000.0,-2921000.0,-12686000.0,4013000.0
NetIncomeContinuousOperations,-9935000.0,-2921000.0,-12686000.0,4013000.0
TaxProvision,762000.0,459000.0,611000.0,167000.0
PretaxIncome,-9173000.0,-2462000.0,-12075000.0,4180000.0
OtherIncomeExpense,-2357000.0,80000.0,4500000.0,12571000.0
OtherNonOperatingIncomeExpenses,-2357000.0,80000.0,4500000.0,12571000.0
NetNonOperatingInterestIncomeExpense,4748000.0,4140000.0,-2752000.0,-2808000.0
InterestExpenseNonOperating,2821000.0,2786000.0,2752000.0,2808000.0
InterestIncomeNonOperating,7569000.0,6926000.0,,
OperatingIncome,-11564000.0,-6682000.0,-13823000.0,-5583000.0
OperatingExpense,67241000.0,60991000.0,65342000.0,52841000.0
ResearchAndDevelopment,23041000.0,23486000.0,26564000.0,23038000.0
SellingGeneralAndAdministration,44200000.0,37505000.0,38778000.0,29803000.0
SellingAndMarketingExpense,21063000.0,15679000.0,17060000.0,7426000.0
GeneralAndAdministrativeExpense,23137000.0,21826000.0,21718000.0,22377000.0
OtherGandA,23137000.0,21826000.0,21718000.0,22377000.0
GrossProfit,55677000.0,54309000.0,51519000.0,47258000.0
CostOfRevenue,25867000.0,24603000.0,26395000.0,24281000.0
TotalRevenue,81544000.0,78912000.0,77914000.0,71539000.0
OperatingRevenue,81544000.0,78912000.0,77914000.0,71539000.0
