,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.045389,0.029088,0.03,0.21
NormalizedEBITDA,4520000.0,3492000.0,1704000.0,7261000.0
TotalUnusualItems,0.0,0.0,,0.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,245000.0,148000.0,-52000.0,709000.0
ReconciledDepreciation,1105000.0,940000.0,951000.0,674000.0
ReconciledCostOfRevenue,47327000.0,46695000.0,44022000.0,54194000.0
EBITDA,4520000.0,3492000.0,1704000.0,7261000.0
EBIT,3415000.0,2552000.0,753000.0,6587000.0
NetInterestIncome,-1322000.0,-1280000.0,-1206000.0,-958000.0
InterestExpense,1322000.0,1280000.0,1206000.0,958000.0
NormalizedIncome,245000.0,148000.0,-52000.0,709000.0
NetIncomeFromContinuingAndDiscontinuedOperation,245000.0,148000.0,-52000.0,709000.0
TotalExpenses,112140000.0,108824000.0,97788000.0,113582000.0
TotalOperatingIncomeAsReported,2014000.0,1360000.0,-90000.0,6048000.0
DilutedAverageShares,97194920.0,96889854.0,11387936.0,
BasicAverageShares,12149770.0,11796639.0,11387936.0,
DilutedEPS,0.02,0.01,-0.029856,
BasicEPS,0.02,0.01,-0.004566,
DilutedNIAvailtoComStockholders,1544000.0,954000.0,-340000.0,-7751000.0
AverageDilutionEarnings,1299000.0,806000.0,-288000.0,
NetIncomeCommonStockholders,245000.0,148000.0,-52000.0,709000.0
NetIncome,245000.0,148000.0,-52000.0,709000.0
MinorityInterests,-1753000.0,-1087000.0,388000.0,-5477000.0
NetIncomeIncludingNoncontrollingInterests,1998000.0,1235000.0,-440000.0,6186000.0
NetIncomeContinuousOperations,1998000.0,1235000.0,-440000.0,6186000.0
TaxProvision,95000.0,37000.0,-13000.0,-557000.0
PretaxIncome,2093000.0,1272000.0,-453000.0,5629000.0
OtherIncomeExpense,1401000.0,1192000.0,843000.0,539000.0
OtherNonOperatingIncomeExpenses,1401000.0,1192000.0,843000.0,539000.0
SpecialIncomeCharges,0.0,0.0,,0.0
OtherSpecialCharges,,,,0.0
NetNonOperatingInterestIncomeExpense,-1322000.0,-1280000.0,-1206000.0,-958000.0
InterestExpenseNonOperating,1322000.0,1280000.0,1206000.0,958000.0
OperatingIncome,2014000.0,1360000.0,-90000.0,6048000.0
OperatingExpense,64813000.0,62129000.0,53766000.0,59388000.0
SellingGeneralAndAdministration,64813000.0,62129000.0,53766000.0,59388000.0
GeneralAndAdministrativeExpense,,62129000.0,,
OtherGandA,,59729000.0,,
SalariesAndWages,,2400000.0,,
GrossProfit,66827000.0,63489000.0,53676000.0,65436000.0
CostOfRevenue,47327000.0,46695000.0,44022000.0,54194000.0
TotalRevenue,114154000.0,110184000.0,97698000.0,119630000.0
OperatingRevenue,114154000.0,110184000.0,97698000.0,119630000.0
