,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-555349.3,351352.0,-627300.0,-902411.583322
TaxRateForCalcs,0.2189,0.2374,0.225,0.186835
TotalUnusualItems,-2537000.0,1480000.0,-2788000.0,-4830000.0
TotalUnusualItemsExcludingGoodwill,-2537000.0,1480000.0,-2788000.0,-4830000.0
NetIncomeFromContinuingOperationNetMinorityInterest,48091000.0,49416000.0,52776000.0,60654000.0
ReconciledDepreciation,4948000.0,5035000.0,5484000.0,5721000.0
NetInterestIncome,145756000.0,147132000.0,152212000.0,165220000.0
InterestExpense,99676000.0,88368000.0,64766000.0,39481000.0
InterestIncome,245432000.0,235500000.0,216978000.0,204701000.0
NormalizedIncome,50072650.7,48287352.0,54936700.0,64581588.416678
NetIncomeFromContinuingAndDiscontinuedOperation,48091000.0,49416000.0,52776000.0,60654000.0
DilutedAverageShares,42813000.0,42758000.0,42743000.0,42699752.0
BasicAverageShares,42761000.0,42696000.0,42615000.0,42467394.0
DilutedEPS,1.08,1.11,1.19,1.37
BasicEPS,1.08,1.11,1.19,1.380871
DilutedNIAvailtoComStockholders,46078000.0,47404000.0,50763000.0,58642000.0
NetIncomeCommonStockholders,46078000.0,47404000.0,50763000.0,58642000.0
PreferredStockDividends,2013000.0,2012000.0,2013000.0,2012000.0
NetIncome,48091000.0,49416000.0,52776000.0,60654000.0
NetIncomeIncludingNoncontrollingInterests,48091000.0,49416000.0,52776000.0,60654000.0
NetIncomeContinuousOperations,48091000.0,49416000.0,52776000.0,60654000.0
TaxProvision,13479000.0,15384000.0,15318000.0,13936000.0
PretaxIncome,61570000.0,64800000.0,68094000.0,74590000.0
SpecialIncomeCharges,-2429000.0,-1892000.0,-1673000.0,-2442000.0
RestructuringAndMergernAcquisition,2429000.0,1892000.0,1673000.0,2442000.0
GainOnSaleOfSecurity,-101000.0,-355000.0,-911000.0,-160000.0
DepreciationAmortizationDepletionIncomeStatement,1625000.0,1715000.0,1788000.0,1841000.0
DepreciationAndAmortizationInIncomeStatement,1625000.0,1715000.0,1788000.0,1841000.0
Amortization,1625000.0,1715000.0,1788000.0,1841000.0
AmortizationOfIntangiblesIncomeStatement,1625000.0,1715000.0,1788000.0,1841000.0
SellingGeneralAndAdministration,67208000.0,68186000.0,64134000.0,63440000.0
SellingAndMarketingExpense,1633000.0,3052000.0,1985000.0,1829000.0
GeneralAndAdministrativeExpense,65575000.0,65134000.0,62149000.0,61611000.0
InsuranceAndClaims,3313000.0,3035000.0,,
SalariesAndWages,62262000.0,62099000.0,62149000.0,61611000.0
TotalRevenue,174031000.0,182997000.0,181096000.0,192807000.0
OperatingRevenue,174031000.0,182997000.0,181096000.0,192807000.0
