,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,-420000.0,0.0
TaxRateForCalcs,0.21,0.049724,0.21,0.025797
NormalizedEBITDA,20000000.0,-83000000.0,-19000000.0,-547000000.0
TotalUnusualItems,0.0,0.0,-2000000.0,
TotalUnusualItemsExcludingGoodwill,0.0,0.0,-2000000.0,
NetIncomeFromContinuingOperationNetMinorityInterest,-73000000.0,-170000000.0,-162000000.0,-640000000.0
ReconciledDepreciation,128000000.0,128000000.0,123000000.0,111000000.0
ReconciledCostOfRevenue,1156000000.0,1135000000.0,1069000000.0,1014000000.0
EBITDA,20000000.0,-83000000.0,-21000000.0,-547000000.0
EBIT,-108000000.0,-211000000.0,-144000000.0,-658000000.0
NetInterestIncome,40000000.0,34000000.0,27000000.0,16000000.0
InterestExpense,,,1000000.0,1000000.0
InterestIncome,40000000.0,34000000.0,28000000.0,17000000.0
NormalizedIncome,-73000000.0,-170000000.0,-160420000.0,-640000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-73000000.0,-170000000.0,-162000000.0,-640000000.0
TotalExpenses,2272000000.0,2344000000.0,2204000000.0,2096000000.0
TotalOperatingIncomeAsReported,-108000000.0,-211000000.0,-171000000.0,-370000000.0
DilutedAverageShares,393217000.0,388737000.0,390397000.0,387162000.0
BasicAverageShares,393217000.0,388737000.0,390397000.0,387162000.0
DilutedEPS,-0.19,-0.44,-0.41,-1.65
BasicEPS,-0.19,-0.44,-0.41,-1.65
DilutedNIAvailtoComStockholders,-73000000.0,-170000000.0,-162000000.0,-640000000.0
NetIncomeCommonStockholders,-73000000.0,-170000000.0,-162000000.0,-640000000.0
NetIncome,-73000000.0,-170000000.0,-162000000.0,-640000000.0
MinorityInterests,2000000.0,2000000.0,-1000000.0,2000000.0
NetIncomeIncludingNoncontrollingInterests,-75000000.0,-172000000.0,-161000000.0,-642000000.0
NetIncomeContinuousOperations,-75000000.0,-172000000.0,-162000000.0,-642000000.0
TaxProvision,6000000.0,-9000000.0,17000000.0,-17000000.0
PretaxIncome,-69000000.0,-181000000.0,-145000000.0,-659000000.0
OtherIncomeExpense,-1000000.0,-4000000.0,-3000000.0,
OtherNonOperatingIncomeExpenses,-1000000.0,-4000000.0,-1000000.0,
SpecialIncomeCharges,0.0,0.0,-2000000.0,
RestructuringAndMergernAcquisition,0.0,0.0,2000000.0,
NetNonOperatingInterestIncomeExpense,40000000.0,34000000.0,27000000.0,16000000.0
InterestExpenseNonOperating,,,1000000.0,1000000.0
InterestIncomeNonOperating,40000000.0,34000000.0,28000000.0,17000000.0
OperatingIncome,-108000000.0,-211000000.0,-169000000.0,-278000000.0
OperatingExpense,1116000000.0,1209000000.0,1135000000.0,1082000000.0
DepreciationAmortizationDepletionIncomeStatement,128000000.0,128000000.0,123000000.0,111000000.0
DepreciationAndAmortizationInIncomeStatement,128000000.0,128000000.0,123000000.0,111000000.0
ResearchAndDevelopment,250000000.0,269000000.0,231000000.0,250000000.0
SellingGeneralAndAdministration,738000000.0,812000000.0,781000000.0,721000000.0
SellingAndMarketingExpense,449000000.0,471000000.0,496000000.0,429000000.0
GeneralAndAdministrativeExpense,289000000.0,341000000.0,285000000.0,292000000.0
OtherGandA,289000000.0,341000000.0,285000000.0,292000000.0
GrossProfit,1008000000.0,998000000.0,966000000.0,804000000.0
CostOfRevenue,1156000000.0,1135000000.0,1069000000.0,1014000000.0
TotalRevenue,2164000000.0,2133000000.0,2035000000.0,1818000000.0
OperatingRevenue,2164000000.0,2133000000.0,2035000000.0,1818000000.0
