,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-114888524590.16394,-5010368986.454928,65502217608.757195,-1051640259919.812
TaxRateForCalcs,0.219672,0.217842,0.202793,0.321996
NormalizedEBITDA,20853000000000.0,19965000000000.0,19230000000000.0,19678000000000.0
TotalUnusualItems,-523000000000.0,-23000000000.0,323000000000.0,-3266000000000.0
TotalUnusualItemsExcludingGoodwill,-523000000000.0,-23000000000.0,323000000000.0,-3266000000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,6743000000000.0,6332000000000.0,6424000000000.0,4155000000000.0
ReconciledDepreciation,8133000000000.0,8067000000000.0,7881000000000.0,8111000000000.0
ReconciledCostOfRevenue,11126000000000.0,11511000000000.0,10752000000000.0,12592000000000.0
EBITDA,20330000000000.0,19942000000000.0,19553000000000.0,16412000000000.0
EBIT,12197000000000.0,11875000000000.0,11672000000000.0,8301000000000.0
NetInterestIncome,-985000000000.0,-883000000000.0,-836000000000.0,-817000000000.0
InterestExpense,1217000000000.0,1170000000000.0,1075000000000.0,1068000000000.0
InterestIncome,232000000000.0,287000000000.0,239000000000.0,251000000000.0
NormalizedIncome,7151111475409.836,6349989631013.545,6166502217608.757,6369359740080.188
NetIncomeFromContinuingAndDiscontinuedOperation,6743000000000.0,6332000000000.0,6424000000000.0,4155000000000.0
TotalExpenses,25214000000000.0,26065000000000.0,24977000000000.0,26975000000000.0
RentExpenseSupplemental,584000000000.0,981000000000.0,669000000000.0,1502000000000.0
TotalOperatingIncomeAsReported,11963000000000.0,11588000000000.0,11431000000000.0,8143000000000.0
DilutedAverageShares,,,990622166.0,
BasicAverageShares,,,990622166.0,
DilutedEPS,,,6485.0,
BasicEPS,,,6485.0,
DilutedNIAvailtoComStockholders,6743000000000.0,6332000000000.0,6424000000000.0,4155000000000.0
NetIncomeCommonStockholders,6743000000000.0,6332000000000.0,6424000000000.0,4155000000000.0
NetIncome,6743000000000.0,6332000000000.0,6424000000000.0,4155000000000.0
MinorityInterests,-1825000000000.0,-2041000000000.0,-2024000000000.0,-749000000000.0
NetIncomeIncludingNoncontrollingInterests,8568000000000.0,8373000000000.0,8448000000000.0,4904000000000.0
NetIncomeContinuousOperations,8568000000000.0,8373000000000.0,8448000000000.0,4904000000000.0
TaxProvision,2412000000000.0,2332000000000.0,2149000000000.0,2329000000000.0
PretaxIncome,10980000000000.0,10705000000000.0,10597000000000.0,7233000000000.0
OtherIncomeExpense,-581000000000.0,265000000000.0,320000000000.0,-3407000000000.0
OtherNonOperatingIncomeExpenses,-60000000000.0,288000000000.0,-5000000000.0,
EarningsFromEquityInterest,2000000000.0,0.0,2000000000.0,-93000000000.0
GainOnSaleOfSecurity,-523000000000.0,-23000000000.0,323000000000.0,-3266000000000.0
NetNonOperatingInterestIncomeExpense,-985000000000.0,-883000000000.0,-836000000000.0,-817000000000.0
InterestExpenseNonOperating,1217000000000.0,1170000000000.0,1075000000000.0,1068000000000.0
InterestIncomeNonOperating,232000000000.0,287000000000.0,239000000000.0,251000000000.0
OperatingIncome,12546000000000.0,11323000000000.0,11113000000000.0,11457000000000.0
OperatingExpense,14088000000000.0,14554000000000.0,14225000000000.0,14383000000000.0
ProvisionForDoubtfulAccounts,-173000000000.0,138000000000.0,721000000000.0,-358000000000.0
DepreciationAmortizationDepletionIncomeStatement,8133000000000.0,8067000000000.0,7881000000000.0,8111000000000.0
DepreciationAndAmortizationInIncomeStatement,8133000000000.0,8067000000000.0,7881000000000.0,8111000000000.0
SellingGeneralAndAdministration,6128000000000.0,6349000000000.0,5623000000000.0,6557000000000.0
SellingAndMarketingExpense,932000000000.0,893000000000.0,763000000000.0,1150000000000.0
GeneralAndAdministrativeExpense,5196000000000.0,5456000000000.0,4860000000000.0,5407000000000.0
OtherGandA,1362000000000.0,1351000000000.0,1121000000000.0,1284000000000.0
SalariesAndWages,3834000000000.0,4105000000000.0,3739000000000.0,4123000000000.0
GrossProfit,26634000000000.0,25877000000000.0,25338000000000.0,25840000000000.0
CostOfRevenue,11126000000000.0,11511000000000.0,10752000000000.0,12592000000000.0
TotalRevenue,37760000000000.0,37388000000000.0,36090000000000.0,38432000000000.0
OperatingRevenue,37760000000000.0,37388000000000.0,36090000000000.0,38432000000000.0
