,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,-1553.6,0.0
TaxRateForCalcs,0.21,0.21,0.0001,0.008326
TotalUnusualItems,0.0,0.0,-15536000.0,0.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,-15536000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-40315000.0,-28165000.0,-129254000.0,-55263000.0
ReconciledDepreciation,4934000.0,4425000.0,6441000.0,3654000.0
NetInterestIncome,28278000.0,29634000.0,38183000.0,34771000.0
InterestExpense,9414000.0,4282000.0,7132000.0,4521000.0
InterestIncome,37692000.0,33916000.0,45315000.0,39292000.0
NormalizedIncome,-40315000.0,-28165000.0,-113719553.6,-55263000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-40315000.0,-28165000.0,-129254000.0,-55263000.0
DilutedAverageShares,84404966.0,83130638.0,81911433.0,82230427.0
BasicAverageShares,84404966.0,83130638.0,81911433.0,82230427.0
DilutedEPS,-0.48,-0.34,-1.58,-0.67
BasicEPS,-0.48,-0.34,-1.58,-0.67
DilutedNIAvailtoComStockholders,-40315000.0,-28165000.0,-129254000.0,-55263000.0
NetIncomeCommonStockholders,-40315000.0,-28165000.0,-129254000.0,-55263000.0
NetIncome,-40315000.0,-28165000.0,-129254000.0,-55263000.0
NetIncomeIncludingNoncontrollingInterests,-40315000.0,-28165000.0,-129254000.0,-55263000.0
NetIncomeContinuousOperations,-40315000.0,-28165000.0,-129254000.0,-55263000.0
TaxProvision,10000.0,18000.0,16000.0,-464000.0
PretaxIncome,-40305000.0,-28147000.0,-129238000.0,-55727000.0
OtherNonOperatingIncomeExpenses,3540000.0,5197000.0,2597000.0,7455000.0
SpecialIncomeCharges,0.0,0.0,-15536000.0,0.0
RestructuringAndMergernAcquisition,0.0,0.0,15536000.0,0.0
GainOnSaleOfSecurity,-37521000.0,-37557000.0,-52397000.0,-35251000.0
SellingGeneralAndAdministration,123461000.0,111136000.0,124691000.0,141382000.0
SellingAndMarketingExpense,33042000.0,23891000.0,31438000.0,50753000.0
GeneralAndAdministrativeExpense,90419000.0,87245000.0,93253000.0,90629000.0
OtherGandA,53505000.0,50448000.0,52663000.0,47142000.0
SalariesAndWages,36914000.0,36797000.0,40590000.0,43487000.0
TotalRevenue,134557000.0,135766000.0,102927000.0,142229000.0
OperatingRevenue,134557000.0,135766000.0,102927000.0,142229000.0
