,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,-858000.0
TaxRateForCalcs,0.232,0.229,0.242,0.22
TotalUnusualItems,0.0,0.0,0.0,-3900000.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,0.0,-3900000.0
NetIncomeFromContinuingOperationNetMinorityInterest,72700000.0,67000000.0,56300000.0,85800000.0
ReconciledDepreciation,13300000.0,13500000.0,13700000.0,14100000.0
NetInterestIncome,213700000.0,218400000.0,238900000.0,258400000.0
InterestExpense,108900000.0,98900000.0,77000000.0,45600000.0
InterestIncome,322600000.0,317300000.0,315900000.0,304000000.0
NormalizedIncome,72700000.0,67000000.0,56300000.0,88842000.0
NetIncomeFromContinuingAndDiscontinuedOperation,72700000.0,67000000.0,56300000.0,85800000.0
DilutedAverageShares,103826427.0,103822891.0,103818719.0,104548000.0
BasicAverageShares,103822311.0,103820649.0,103737664.0,104445000.0
DilutedEPS,0.7,0.65,0.54,0.82
BasicEPS,0.7,0.65,0.54,0.82
DilutedNIAvailtoComStockholders,72700000.0,67000000.0,56300000.0,85800000.0
NetIncomeCommonStockholders,72700000.0,67000000.0,56300000.0,85800000.0
NetIncome,72700000.0,67000000.0,56300000.0,85800000.0
NetIncomeIncludingNoncontrollingInterests,72700000.0,67000000.0,56300000.0,85800000.0
NetIncomeContinuousOperations,72700000.0,67000000.0,56300000.0,85800000.0
TaxProvision,22000000.0,19900000.0,18000000.0,24200000.0
PretaxIncome,94700000.0,86900000.0,74300000.0,110000000.0
SpecialIncomeCharges,0.0,0.0,0.0,-3900000.0
RestructuringAndMergernAcquisition,0.0,0.0,0.0,3900000.0
GainOnSaleOfSecurity,0.0,-100000.0,-23400000.0,0.0
DepreciationAmortizationDepletionIncomeStatement,3900000.0,3900000.0,4000000.0,4100000.0
DepreciationAndAmortizationInIncomeStatement,3900000.0,3900000.0,4000000.0,4100000.0
Amortization,3900000.0,3900000.0,4000000.0,4100000.0
AmortizationOfIntangiblesIncomeStatement,3900000.0,3900000.0,4000000.0,4100000.0
SellingGeneralAndAdministration,90100000.0,92100000.0,94100000.0,96500000.0
GeneralAndAdministrativeExpense,90100000.0,92100000.0,94100000.0,96500000.0
InsuranceAndClaims,5000000.0,4700000.0,5700000.0,3800000.0
SalariesAndWages,85100000.0,87400000.0,88400000.0,92700000.0
TotalRevenue,255700000.0,262500000.0,255300000.0,300000000.0
OperatingRevenue,255700000.0,262500000.0,255300000.0,300000000.0
