,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,222760.923922,-114733.0,-1840322.0,-2778402.0
TaxRateForCalcs,0.25546,0.289,0.253,0.267
NormalizedEBITDA,102672000.0,115948000.0,103744000.0,122279000.0
TotalUnusualItems,872000.0,-397000.0,-7274000.0,-10406000.0
TotalUnusualItemsExcludingGoodwill,872000.0,-397000.0,-7274000.0,-10406000.0
NetIncomeFromContinuingOperationNetMinorityInterest,42581000.0,50821000.0,40861000.0,50337000.0
ReconciledDepreciation,26636000.0,25426000.0,25062000.0,25285000.0
ReconciledCostOfRevenue,454794000.0,456303000.0,450373000.0,468481000.0
EBITDA,103544000.0,115551000.0,96470000.0,111873000.0
EBIT,76908000.0,90125000.0,71408000.0,86588000.0
NetInterestIncome,-19717000.0,-18654000.0,-16685000.0,-17923000.0
InterestExpense,19717000.0,18654000.0,16685000.0,17923000.0
NormalizedIncome,41931760.923922,51103267.0,46294678.0,57964598.0
NetIncomeFromContinuingAndDiscontinuedOperation,42581000.0,50821000.0,40861000.0,50337000.0
TotalExpenses,845320000.0,840486000.0,840030000.0,860061000.0
TotalOperatingIncomeAsReported,76908000.0,90125000.0,71408000.0,86588000.0
DilutedAverageShares,109098000.0,109668000.0,109706000.0,109460000.0
BasicAverageShares,107181000.0,107560000.0,107453000.0,107140000.0
DilutedEPS,0.39,0.46,0.37,0.46
BasicEPS,0.4,0.47,0.38,0.47
DilutedNIAvailtoComStockholders,42581000.0,50821000.0,40861000.0,50337000.0
NetIncomeCommonStockholders,42581000.0,50821000.0,40861000.0,50337000.0
NetIncome,42581000.0,50821000.0,40861000.0,50337000.0
NetIncomeIncludingNoncontrollingInterests,42581000.0,50821000.0,40861000.0,50337000.0
NetIncomeContinuousOperations,42581000.0,50821000.0,40861000.0,50337000.0
TaxProvision,14610000.0,20650000.0,13862000.0,18328000.0
PretaxIncome,57191000.0,71471000.0,54723000.0,68665000.0
OtherIncomeExpense,872000.0,-397000.0,-7274000.0,-10406000.0
SpecialIncomeCharges,872000.0,-397000.0,-7274000.0,-10406000.0
RestructuringAndMergernAcquisition,-872000.0,397000.0,7274000.0,10406000.0
NetNonOperatingInterestIncomeExpense,-19717000.0,-18654000.0,-16685000.0,-17923000.0
InterestExpenseNonOperating,19717000.0,18654000.0,16685000.0,17923000.0
OperatingIncome,76036000.0,90522000.0,78682000.0,96994000.0
OperatingExpense,390526000.0,384183000.0,389657000.0,391580000.0
SellingGeneralAndAdministration,390526000.0,384183000.0,389657000.0,391580000.0
GrossProfit,466562000.0,474705000.0,468339000.0,488574000.0
CostOfRevenue,454794000.0,456303000.0,450373000.0,468481000.0
TotalRevenue,921356000.0,931008000.0,918712000.0,957055000.0
OperatingRevenue,921356000.0,931008000.0,918712000.0,957055000.0
