,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,19067520.0,-9727110.245071,0.0,12032475.0
TaxRateForCalcs,0.24,0.184554,0.231,0.195
NormalizedEBITDA,301568000.0,356160000.0,350164000.0,335032000.0
TotalUnusualItems,79448000.0,-52706000.0,0.0,61705000.0
TotalUnusualItemsExcludingGoodwill,79448000.0,-52706000.0,0.0,61705000.0
NetIncomeFromContinuingOperationNetMinorityInterest,209268000.0,155256000.0,187426000.0,243886000.0
ReconciledDepreciation,34788000.0,38004000.0,34882000.0,34583000.0
ReconciledCostOfRevenue,5587542000.0,5736587000.0,5702771000.0,5933421000.0
EBITDA,381016000.0,303454000.0,350164000.0,396737000.0
EBIT,346228000.0,265450000.0,315282000.0,362154000.0
NetInterestIncome,-70796000.0,-75056000.0,-71695000.0,-59020000.0
InterestExpense,70796000.0,75056000.0,71695000.0,59020000.0
NormalizedIncome,148887520.0,198234889.754929,187426000.0,194213475.0
NetIncomeFromContinuingAndDiscontinuedOperation,209268000.0,155256000.0,187426000.0,243886000.0
TotalExpenses,6074828000.0,6242908000.0,6200990000.0,6418548000.0
TotalOperatingIncomeAsReported,253769000.0,283662000.0,313629000.0,298973000.0
DilutedAverageShares,93178000.0,92626000.0,92456000.0,92755000.0
BasicAverageShares,91495000.0,91493000.0,91436000.0,91192000.0
DilutedEPS,2.25,1.68,2.03,2.63
BasicEPS,2.29,1.7,2.05,2.67
DilutedNIAvailtoComStockholders,209268000.0,155256000.0,187426000.0,243886000.0
NetIncomeCommonStockholders,209268000.0,155256000.0,187426000.0,243886000.0
NetIncome,209268000.0,155256000.0,187426000.0,243886000.0
NetIncomeIncludingNoncontrollingInterests,209268000.0,155256000.0,187426000.0,243886000.0
NetIncomeContinuousOperations,209268000.0,155256000.0,187426000.0,243886000.0
TaxProvision,66164000.0,35138000.0,56161000.0,59248000.0
PretaxIncome,275432000.0,190394000.0,243587000.0,303134000.0
OtherIncomeExpense,85408000.0,-46250000.0,1653000.0,63181000.0
OtherNonOperatingIncomeExpenses,5960000.0,6456000.0,1653000.0,1476000.0
SpecialIncomeCharges,79448000.0,-52706000.0,0.0,61705000.0
OtherSpecialCharges,-86499000.0,24668000.0,,-61705000.0
RestructuringAndMergernAcquisition,7051000.0,28038000.0,0.0,0.0
NetNonOperatingInterestIncomeExpense,-70796000.0,-75056000.0,-71695000.0,-59020000.0
InterestExpenseNonOperating,70796000.0,75056000.0,71695000.0,59020000.0
OperatingIncome,260820000.0,311700000.0,313629000.0,298973000.0
OperatingExpense,487286000.0,506321000.0,498219000.0,485127000.0
SellingGeneralAndAdministration,487286000.0,506321000.0,498219000.0,485127000.0
GrossProfit,748106000.0,818021000.0,811848000.0,784100000.0
CostOfRevenue,5587542000.0,5736587000.0,5702771000.0,5933421000.0
TotalRevenue,6335648000.0,6554608000.0,6514619000.0,6717521000.0
OperatingRevenue,6335648000.0,6554608000.0,6514619000.0,6717521000.0
