,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-819404.0,-375210.0,-175104.0,-134187.954359
TaxRateForCalcs,0.254,0.198,0.192,0.280728
NormalizedEBITDA,30210000.0,26050000.0,31233000.0,29977000.0
TotalUnusualItems,-3226000.0,-1895000.0,-912000.0,-478000.0
TotalUnusualItemsExcludingGoodwill,-3226000.0,-1895000.0,-912000.0,-478000.0
NetIncomeFromContinuingOperationNetMinorityInterest,13971000.0,12897000.0,18344000.0,14940000.0
ReconciledDepreciation,7250000.0,7257000.0,6918000.0,8026000.0
ReconciledCostOfRevenue,88151000.0,94440000.0,94342000.0,91277000.0
EBITDA,26984000.0,24155000.0,30321000.0,29499000.0
EBIT,19734000.0,16898000.0,23403000.0,21473000.0
NetInterestIncome,-45000.0,254000.0,369000.0,14000.0
InterestExpense,997000.0,818000.0,694000.0,702000.0
InterestIncome,952000.0,1072000.0,1063000.0,716000.0
NormalizedIncome,16377596.0,14416790.0,19080896.0,15283812.045641
NetIncomeFromContinuingAndDiscontinuedOperation,13971000.0,12897000.0,18344000.0,14940000.0
TotalExpenses,113138000.0,124855000.0,122907000.0,120173000.0
TotalOperatingIncomeAsReported,18188000.0,18432000.0,22175000.0,21630000.0
DilutedAverageShares,31511000.0,31685000.0,31893000.0,32042000.0
BasicAverageShares,31302000.0,31488000.0,31634000.0,31818000.0
DilutedEPS,0.44,0.41,0.58,0.47
BasicEPS,0.45,0.41,0.58,0.47
DilutedNIAvailtoComStockholders,13971000.0,12897000.0,18344000.0,14940000.0
NetIncomeCommonStockholders,13971000.0,12897000.0,18344000.0,14940000.0
NetIncome,13971000.0,12897000.0,18344000.0,14940000.0
NetIncomeIncludingNoncontrollingInterests,13971000.0,12897000.0,18344000.0,14940000.0
NetIncomeContinuousOperations,13971000.0,12897000.0,18344000.0,14940000.0
TaxProvision,4766000.0,3183000.0,4365000.0,5831000.0
PretaxIncome,18737000.0,16080000.0,22709000.0,20771000.0
OtherIncomeExpense,-2632000.0,-4501000.0,-747000.0,-1351000.0
OtherNonOperatingIncomeExpenses,594000.0,-2606000.0,165000.0,-873000.0
SpecialIncomeCharges,-3226000.0,-1895000.0,-912000.0,-478000.0
RestructuringAndMergernAcquisition,3226000.0,1895000.0,912000.0,478000.0
NetNonOperatingInterestIncomeExpense,-45000.0,254000.0,369000.0,14000.0
InterestExpenseNonOperating,997000.0,818000.0,694000.0,702000.0
InterestIncomeNonOperating,952000.0,1072000.0,1063000.0,716000.0
OperatingIncome,21414000.0,20327000.0,23087000.0,22108000.0
OperatingExpense,24987000.0,30415000.0,28565000.0,28896000.0
ResearchAndDevelopment,6321000.0,6721000.0,6586000.0,5405000.0
SellingGeneralAndAdministration,18666000.0,23694000.0,21979000.0,23491000.0
GrossProfit,46401000.0,50742000.0,51652000.0,51004000.0
CostOfRevenue,88151000.0,94440000.0,94342000.0,91277000.0
TotalRevenue,134552000.0,145182000.0,145994000.0,142281000.0
OperatingRevenue,134552000.0,145182000.0,145994000.0,142281000.0
