,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-59700000.0,-216150000.0,-25810000.0,300000.0
TaxRateForCalcs,0.3,0.33,0.29,0.15
TotalUnusualItems,-199000000.0,-655000000.0,-89000000.0,2000000.0
TotalUnusualItemsExcludingGoodwill,-199000000.0,-655000000.0,-89000000.0,2000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1176000000.0,900000000.0,1296000000.0,1950000000.0
NetInterestIncome,3344000000.0,3611000000.0,3424000000.0,3738000000.0
InterestExpense,8082000000.0,7048000000.0,6286000000.0,4480000000.0
InterestIncome,11426000000.0,10659000000.0,9710000000.0,8218000000.0
NormalizedIncome,1315300000.0,1338850000.0,1359190000.0,1948300000.0
NetIncomeFromContinuingAndDiscontinuedOperation,1176000000.0,900000000.0,1296000000.0,1950000000.0
DilutedAverageShares,2107800000.0,2108700000.0,2112500000.0,2130000000.0
BasicAverageShares,2069400000.0,2079000000.0,2067000000.0,2084000000.0
DilutedEPS,0.489136,0.361834,0.61,0.92
BasicEPS,0.498212,0.367003,0.63,0.94
DilutedNIAvailtoComStockholders,1031000000.0,763000000.0,1158000000.0,1803000000.0
NetIncomeCommonStockholders,1031000000.0,763000000.0,1158000000.0,1803000000.0
OtherunderPreferredStockDividend,145000000.0,137000000.0,138000000.0,147000000.0
NetIncome,1176000000.0,900000000.0,1296000000.0,1950000000.0
MinorityInterests,-24000000.0,-39000000.0,-25000000.0,-28000000.0
NetIncomeIncludingNoncontrollingInterests,1201000000.0,940000000.0,1322000000.0,1978000000.0
NetIncomeContinuousOperations,1201000000.0,939000000.0,1321000000.0,1979000000.0
TaxProvision,522000000.0,466000000.0,531000000.0,-1204000000.0
PretaxIncome,1723000000.0,1405000000.0,1852000000.0,775000000.0
SpecialIncomeCharges,-199000000.0,-655000000.0,-89000000.0,2000000.0
OtherSpecialCharges,105000000.0,395000000.0,66000000.0,-35000000.0
ImpairmentOfCapitalAssets,0.0,0.0,0.0,68000000.0
RestructuringAndMergernAcquisition,94000000.0,260000000.0,23000000.0,-35000000.0
GainOnSaleOfSecurity,769000000.0,-35000000.0,1643000000.0,97000000.0
SellingGeneralAndAdministration,5164000000.0,5469000000.0,5391000000.0,5154000000.0
GeneralAndAdministrativeExpense,5164000000.0,5469000000.0,5391000000.0,5154000000.0
OtherGandA,2399000000.0,2657000000.0,2695000000.0,2495000000.0
SalariesAndWages,2765000000.0,2812000000.0,2696000000.0,2659000000.0
TotalRevenue,7155000000.0,7399000000.0,7683000000.0,6091000000.0
OperatingRevenue,7155000000.0,7399000000.0,7683000000.0,6091000000.0
