,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-11550.0,292530.0,-70140.0,418869.643663
TaxRateForCalcs,0.21,0.21,0.21,0.308901
NormalizedEBITDA,730000.0,-5653000.0,2071000.0,11038000.0
TotalUnusualItems,-55000.0,1393000.0,-334000.0,1356000.0
TotalUnusualItemsExcludingGoodwill,-55000.0,1393000.0,-334000.0,1356000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-148000.0,-2688000.0,5000.0,9193000.0
ReconciledDepreciation,2604000.0,2697000.0,2570000.0,3268000.0
ReconciledCostOfRevenue,69010000.0,49186000.0,53880000.0,60909000.0
EBITDA,675000.0,-4260000.0,1737000.0,12394000.0
EBIT,-1929000.0,-6957000.0,-833000.0,9126000.0
NetInterestIncome,-250000.0,381000.0,1047000.0,1078000.0
NormalizedIncome,-104550.0,-3788470.0,268860.0,8255869.643663
NetIncomeFromContinuingAndDiscontinuedOperation,-148000.0,-2688000.0,5000.0,9193000.0
TotalExpenses,94413000.0,76283000.0,79104000.0,86005000.0
TotalOperatingIncomeAsReported,-1929000.0,-6957000.0,-833000.0,9126000.0
DilutedAverageShares,51321026.0,51404653.0,52958555.0,
BasicAverageShares,51321026.0,51227484.0,51206226.0,
DilutedEPS,-0.002884,-0.08,9.4e-05,
BasicEPS,-0.002884,-0.05,9.8e-05,
DilutedNIAvailtoComStockholders,-148000.0,-4081000.0,5000.0,9193000.0
AverageDilutionEarnings,,-1393000.0,,
NetIncomeCommonStockholders,-148000.0,-2688000.0,5000.0,9193000.0
NetIncome,-148000.0,-2688000.0,5000.0,9193000.0
NetIncomeIncludingNoncontrollingInterests,-148000.0,-2688000.0,5000.0,9193000.0
NetIncomeContinuousOperations,-148000.0,-2688000.0,5000.0,9193000.0
TaxProvision,-1959000.0,-2357000.0,108000.0,4109000.0
PretaxIncome,-2107000.0,-5045000.0,113000.0,13302000.0
OtherIncomeExpense,72000.0,1531000.0,-101000.0,3098000.0
OtherNonOperatingIncomeExpenses,127000.0,138000.0,233000.0,1742000.0
GainOnSaleOfSecurity,-55000.0,1393000.0,-334000.0,1356000.0
NetNonOperatingInterestIncomeExpense,-250000.0,381000.0,1047000.0,1078000.0
TotalOtherFinanceCost,250000.0,-381000.0,-1047000.0,-1078000.0
OperatingIncome,-1929000.0,-6957000.0,-833000.0,9126000.0
OperatingExpense,25403000.0,27097000.0,25224000.0,25096000.0
SellingGeneralAndAdministration,25403000.0,27097000.0,25224000.0,25096000.0
GrossProfit,23474000.0,20140000.0,24391000.0,34222000.0
CostOfRevenue,69010000.0,49186000.0,53880000.0,60909000.0
TotalRevenue,92484000.0,69326000.0,78271000.0,95131000.0
OperatingRevenue,92484000.0,69326000.0,78271000.0,95131000.0
