,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-11466.0,-4626.0,53788.0,5657.640232
TaxRateForCalcs,0.273,0.257,0.238,0.217602
NormalizedEBITDA,93469000.0,74952000.0,47459000.0,83882000.0
TotalUnusualItems,-42000.0,-18000.0,226000.0,26000.0
TotalUnusualItemsExcludingGoodwill,-42000.0,-18000.0,226000.0,26000.0
NetIncomeFromContinuingOperationNetMinorityInterest,40366000.0,27952000.0,11518000.0,39641000.0
ReconciledDepreciation,26884000.0,27368000.0,27590000.0,28072000.0
ReconciledCostOfRevenue,131972000.0,108420000.0,86351000.0,107741000.0
EBITDA,93427000.0,74934000.0,47685000.0,83908000.0
EBIT,66543000.0,47566000.0,20095000.0,55836000.0
NetInterestIncome,-11025000.0,-9945000.0,-7464000.0,-5170000.0
InterestExpense,11025000.0,9945000.0,7464000.0,5170000.0
NormalizedIncome,40396534.0,27965374.0,11345788.0,39620657.640232
NetIncomeFromContinuingAndDiscontinuedOperation,40366000.0,30582000.0,71657000.0,39641000.0
TotalExpenses,176921000.0,155446000.0,143849000.0,155073000.0
RentExpenseSupplemental,57025000.0,54385000.0,50403000.0,49250000.0
TotalOperatingIncomeAsReported,66585000.0,47584000.0,19869000.0,55810000.0
DilutedAverageShares,24525000.0,24512000.0,24542000.0,24527000.0
BasicAverageShares,24487000.0,24479000.0,24416000.0,24384000.0
DilutedEPS,1.65,1.25,2.92,1.62
BasicEPS,1.65,1.25,2.93,1.63
DilutedNIAvailtoComStockholders,40366000.0,30582000.0,71657000.0,39641000.0
NetIncomeCommonStockholders,40366000.0,30582000.0,71657000.0,39641000.0
NetIncome,40366000.0,30582000.0,71657000.0,39641000.0
NetIncomeIncludingNoncontrollingInterests,40366000.0,30582000.0,71657000.0,39641000.0
NetIncomeDiscontinuousOperations,0.0,2630000.0,60139000.0,
NetIncomeContinuousOperations,40366000.0,27952000.0,11518000.0,39641000.0
TaxProvision,15152000.0,9669000.0,1113000.0,11025000.0
PretaxIncome,55518000.0,37621000.0,12631000.0,50666000.0
OtherIncomeExpense,-42000.0,-18000.0,226000.0,26000.0
GainOnSaleOfSecurity,-42000.0,-18000.0,226000.0,26000.0
NetNonOperatingInterestIncomeExpense,-11025000.0,-9945000.0,-7464000.0,-5170000.0
InterestExpenseNonOperating,11025000.0,9945000.0,7464000.0,5170000.0
OperatingIncome,66585000.0,47584000.0,19869000.0,55810000.0
OperatingExpense,44949000.0,47026000.0,57498000.0,47332000.0
OtherOperatingExpenses,-3559000.0,,,
SellingGeneralAndAdministration,48508000.0,47026000.0,57498000.0,47332000.0
GrossProfit,111534000.0,94610000.0,77367000.0,103142000.0
CostOfRevenue,131972000.0,108420000.0,86351000.0,107741000.0
TotalRevenue,243506000.0,203030000.0,163718000.0,210883000.0
OperatingRevenue,240293000.0,199498000.0,161039000.0,209838000.0
