,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,406400.0
TaxRateForCalcs,0.24109,0.25,0.251,0.254
NormalizedEBITDA,90000000.0,59400000.0,34700000.0,23700000.0
TotalUnusualItems,0.0,0.0,0.0,1600000.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,0.0,1600000.0
NetIncomeFromContinuingOperationNetMinorityInterest,72400000.0,46800000.0,26900000.0,20800000.0
ReconciledDepreciation,700000.0,800000.0,800000.0,700000.0
ReconciledCostOfRevenue,434100000.0,283900000.0,245600000.0,169200000.0
EBITDA,90000000.0,59400000.0,34700000.0,25300000.0
EBIT,89300000.0,58600000.0,33900000.0,24600000.0
NetInterestIncome,6100000.0,3800000.0,2000000.0,1700000.0
InterestIncome,6100000.0,3800000.0,2000000.0,1700000.0
NormalizedIncome,72400000.0,46800000.0,26900000.0,19606400.0
NetIncomeFromContinuingAndDiscontinuedOperation,72400000.0,46800000.0,26900000.0,20800000.0
TotalExpenses,460500000.0,310300000.0,267600000.0,192100000.0
DilutedAverageShares,50400000.0,50200000.0,50000000.0,49900000.0
BasicAverageShares,50100000.0,50100000.0,49900000.0,49900000.0
DilutedEPS,1.44,0.93,0.54,0.42
BasicEPS,1.45,0.94,0.54,0.42
DilutedNIAvailtoComStockholders,72400000.0,46800000.0,26900000.0,20800000.0
NetIncomeCommonStockholders,72400000.0,46800000.0,26900000.0,20800000.0
NetIncome,72400000.0,46800000.0,26900000.0,20800000.0
MinorityInterests,,,0.0,0.0
NetIncomeIncludingNoncontrollingInterests,72400000.0,46800000.0,26900000.0,20800000.0
NetIncomeContinuousOperations,72400000.0,46800000.0,26900000.0,20800000.0
TaxProvision,23000000.0,15600000.0,9000000.0,7100000.0
PretaxIncome,95400000.0,62400000.0,35900000.0,27900000.0
OtherIncomeExpense,0.0,,,1600000.0
SpecialIncomeCharges,0.0,0.0,0.0,1600000.0
GainOnSaleOfPPE,0.0,0.0,0.0,1600000.0
EarningsFromEquityInterest,0.0,0.0,0.0,0.0
NetNonOperatingInterestIncomeExpense,6100000.0,3800000.0,2000000.0,1700000.0
InterestIncomeNonOperating,6100000.0,3800000.0,2000000.0,1700000.0
OperatingIncome,89300000.0,58600000.0,33900000.0,24600000.0
OperatingExpense,26400000.0,26400000.0,22000000.0,22900000.0
SellingGeneralAndAdministration,26400000.0,26400000.0,22000000.0,22900000.0
GrossProfit,115700000.0,85000000.0,55900000.0,47500000.0
CostOfRevenue,434100000.0,283900000.0,245600000.0,169200000.0
TotalRevenue,549800000.0,368900000.0,301500000.0,216700000.0
OperatingRevenue,549800000.0,368900000.0,301500000.0,216700000.0
