,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,19780.0,116194.0,-38430.0,-52509.36858
TaxRateForCalcs,0.172,0.218,0.21,0.208371
TotalUnusualItems,115000.0,533000.0,-183000.0,-252000.0
TotalUnusualItemsExcludingGoodwill,115000.0,533000.0,-183000.0,-252000.0
NetIncomeFromContinuingOperationNetMinorityInterest,19175000.0,35299000.0,36381000.0,38143000.0
ReconciledDepreciation,3570000.0,3392000.0,3218000.0,2951000.0
NetInterestIncome,100926000.0,101543000.0,103660000.0,110498000.0
InterestExpense,72986000.0,68640000.0,55820000.0,37100000.0
InterestIncome,173912000.0,170183000.0,159480000.0,147598000.0
NormalizedIncome,19079780.0,34882194.0,36525570.0,38342490.63142
NetIncomeFromContinuingAndDiscontinuedOperation,19175000.0,35299000.0,36381000.0,38143000.0
DilutedAverageShares,46856422.0,46814854.0,46765154.0,47036742.0
BasicAverageShares,46818612.0,46779388.0,46679618.0,46909389.0
DilutedEPS,0.41,0.75,0.78,0.81
BasicEPS,0.41,0.75,0.78,0.81
DilutedNIAvailtoComStockholders,19175000.0,35299000.0,36381000.0,38143000.0
NetIncomeCommonStockholders,19175000.0,35299000.0,36381000.0,38143000.0
NetIncome,19175000.0,35299000.0,36381000.0,38143000.0
MinorityInterests,0.0,-8000.0,0.0,-8000.0
NetIncomeIncludingNoncontrollingInterests,19175000.0,35307000.0,36381000.0,38151000.0
NetIncomeContinuousOperations,19175000.0,35307000.0,36381000.0,38151000.0
TaxProvision,3975000.0,9835000.0,9697000.0,10042000.0
PretaxIncome,23150000.0,45142000.0,46078000.0,48193000.0
SpecialIncomeCharges,0.0,0.0,,0.0
GainOnSaleOfSecurity,-14197000.0,-28000.0,69000.0,25000.0
DepreciationAmortizationDepletionIncomeStatement,889000.0,940000.0,990000.0,1039000.0
DepreciationAndAmortizationInIncomeStatement,889000.0,940000.0,990000.0,1039000.0
Amortization,889000.0,940000.0,990000.0,1039000.0
AmortizationOfIntangiblesIncomeStatement,889000.0,940000.0,990000.0,1039000.0
SellingGeneralAndAdministration,56615000.0,54021000.0,50921000.0,48933000.0
SellingAndMarketingExpense,2124000.0,2001000.0,2133000.0,3094000.0
GeneralAndAdministrativeExpense,54491000.0,52020000.0,48788000.0,45839000.0
SalariesAndWages,54491000.0,52020000.0,48788000.0,45839000.0
TotalRevenue,108968000.0,125356000.0,127009000.0,127967000.0
OperatingRevenue,108968000.0,125356000.0,127009000.0,127967000.0
