,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,565320.0,0.0,0.0
TaxRateForCalcs,0.064,0.21,0.391,0.21
NormalizedEBITDA,-4222000.0,-2951000.0,-5362000.0,-5709000.0
TotalUnusualItems,0.0,2692000.0,,
TotalUnusualItemsExcludingGoodwill,0.0,2692000.0,,
NetIncomeFromContinuingOperationNetMinorityInterest,-4629000.0,-994000.0,-3483000.0,-6049000.0
ReconciledDepreciation,186000.0,151000.0,203000.0,202000.0
ReconciledCostOfRevenue,3998000.0,4290000.0,4569000.0,4370000.0
EBITDA,-4222000.0,-259000.0,-5362000.0,-5709000.0
EBIT,-4408000.0,-410000.0,-5565000.0,-5911000.0
NetInterestIncome,-337000.0,-364000.0,-183000.0,61000.0
InterestExpense,585000.0,543000.0,234000.0,3000.0
InterestIncome,248000.0,179000.0,51000.0,64000.0
NormalizedIncome,-4629000.0,-3120680.0,-3483000.0,-6049000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-4629000.0,-994000.0,-3483000.0,-6049000.0
TotalExpenses,16613000.0,17496000.0,17753000.0,18544000.0
TotalOperatingIncomeAsReported,-4637000.0,-1235000.0,-5611000.0,-5933000.0
DilutedAverageShares,34642000.0,34603000.0,34598000.0,34597000.0
BasicAverageShares,34642000.0,34603000.0,34598000.0,34597000.0
DilutedEPS,-0.13,-0.03,-0.1,-0.17
BasicEPS,-0.13,-0.03,-0.1,-0.17
DilutedNIAvailtoComStockholders,-4629000.0,-994000.0,-3483000.0,-6049000.0
NetIncomeCommonStockholders,-4629000.0,-994000.0,-3483000.0,-6049000.0
NetIncome,-4629000.0,-994000.0,-3483000.0,-6049000.0
MinorityInterests,46000.0,25000.0,49000.0,16000.0
NetIncomeIncludingNoncontrollingInterests,-4675000.0,-1019000.0,-3532000.0,-6065000.0
NetIncomeContinuousOperations,-4675000.0,-1019000.0,-3532000.0,-6065000.0
TaxProvision,-318000.0,66000.0,-2267000.0,151000.0
PretaxIncome,-4993000.0,-953000.0,-5799000.0,-5914000.0
OtherIncomeExpense,-19000.0,3338000.0,-5000.0,-42000.0
OtherNonOperatingIncomeExpenses,-19000.0,646000.0,-5000.0,-42000.0
SpecialIncomeCharges,0.0,2692000.0,,
OtherSpecialCharges,,-2692000.0,,
NetNonOperatingInterestIncomeExpense,-337000.0,-364000.0,-183000.0,61000.0
InterestExpenseNonOperating,585000.0,543000.0,234000.0,3000.0
InterestIncomeNonOperating,248000.0,179000.0,51000.0,64000.0
OperatingIncome,-4637000.0,-3927000.0,-5611000.0,-5933000.0
OperatingExpense,12615000.0,13206000.0,13184000.0,14174000.0
ResearchAndDevelopment,1276000.0,1199000.0,1121000.0,1255000.0
SellingGeneralAndAdministration,11339000.0,12007000.0,12063000.0,12919000.0
GeneralAndAdministrativeExpense,11339000.0,12007000.0,12063000.0,12919000.0
OtherGandA,6672000.0,6972000.0,6995000.0,8242000.0
SalariesAndWages,4667000.0,5035000.0,5068000.0,4677000.0
GrossProfit,7978000.0,9279000.0,7573000.0,8241000.0
CostOfRevenue,3998000.0,4290000.0,4569000.0,4370000.0
TotalRevenue,11976000.0,13569000.0,12142000.0,12611000.0
OperatingRevenue,11976000.0,13569000.0,12142000.0,12611000.0
