,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,-4540839.870789
TaxRateForCalcs,0.11,0.14,0.12,0.094601
NormalizedEBITDA,2340000000.0,2391000000.0,2295000000.0,2538000000.0
TotalUnusualItems,0.0,0.0,0.0,-48000000.0
TotalUnusualItemsExcludingGoodwill,0.0,0.0,0.0,-48000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1709000000.0,1722000000.0,1708000000.0,1962000000.0
ReconciledDepreciation,320000000.0,300000000.0,281000000.0,263000000.0
ReconciledCostOfRevenue,1717000000.0,1621000000.0,1516000000.0,1583000000.0
EBITDA,2340000000.0,2391000000.0,2295000000.0,2490000000.0
EBIT,2020000000.0,2091000000.0,2014000000.0,2227000000.0
NetInterestIncome,-98000000.0,-89000000.0,-68000000.0,-60000000.0
InterestExpense,98000000.0,89000000.0,68000000.0,60000000.0
NormalizedIncome,1709000000.0,1722000000.0,1708000000.0,2005459160.129211
NetIncomeFromContinuingAndDiscontinuedOperation,1709000000.0,1722000000.0,1708000000.0,1962000000.0
TotalExpenses,2640000000.0,2559000000.0,2445000000.0,2446000000.0
TotalOperatingIncomeAsReported,1892000000.0,1972000000.0,1934000000.0,2176000000.0
DilutedAverageShares,916000000.0,916000000.0,916000000.0,916000000.0
BasicAverageShares,908000000.0,908000000.0,907000000.0,906000000.0
DilutedEPS,1.85,1.87,1.85,2.13
BasicEPS,1.882159,1.896476,1.883131,2.165563
DilutedNIAvailtoComStockholders,1699000000.0,1714000000.0,1699000000.0,1953000000.0
AverageDilutionEarnings,-1000000.0,,-9000000.0,
NetIncomeCommonStockholders,1700000000.0,1714000000.0,1708000000.0,1952000000.0
OtherunderPreferredStockDividend,9000000.0,8000000.0,,10000000.0
NetIncome,1709000000.0,1722000000.0,1708000000.0,1962000000.0
NetIncomeIncludingNoncontrollingInterests,1709000000.0,1722000000.0,1708000000.0,1962000000.0
NetIncomeContinuousOperations,1709000000.0,1722000000.0,1708000000.0,1962000000.0
TaxProvision,213000000.0,280000000.0,238000000.0,205000000.0
PretaxIncome,1922000000.0,2002000000.0,1946000000.0,2167000000.0
OtherIncomeExpense,128000000.0,119000000.0,80000000.0,3000000.0
OtherNonOperatingIncomeExpenses,128000000.0,119000000.0,80000000.0,51000000.0
SpecialIncomeCharges,0.0,0.0,0.0,-48000000.0
RestructuringAndMergernAcquisition,0.0,0.0,0.0,48000000.0
NetNonOperatingInterestIncomeExpense,-98000000.0,-89000000.0,-68000000.0,-60000000.0
InterestExpenseNonOperating,98000000.0,89000000.0,68000000.0,60000000.0
OperatingIncome,1892000000.0,1972000000.0,1934000000.0,2224000000.0
OperatingExpense,923000000.0,938000000.0,929000000.0,863000000.0
ResearchAndDevelopment,471000000.0,477000000.0,455000000.0,434000000.0
SellingGeneralAndAdministration,452000000.0,461000000.0,474000000.0,429000000.0
GrossProfit,2815000000.0,2910000000.0,2863000000.0,3087000000.0
CostOfRevenue,1717000000.0,1621000000.0,1516000000.0,1583000000.0
TotalRevenue,4532000000.0,4531000000.0,4379000000.0,4670000000.0
OperatingRevenue,4532000000.0,4531000000.0,4379000000.0,4670000000.0
