,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,4401900.0,39485640.0,0.0,0.0
TaxRateForCalcs,0.146,0.282,0.189708,0.22487
NormalizedEBITDA,146669000.0,145488000.0,167202000.0,266099000.0
TotalUnusualItems,30150000.0,140020000.0,,
TotalUnusualItemsExcludingGoodwill,30150000.0,140020000.0,,
NetIncomeFromContinuingOperationNetMinorityInterest,78218000.0,147633000.0,38343000.0,116978000.0
ReconciledDepreciation,53147000.0,23868000.0,81862000.0,80653000.0
ReconciledCostOfRevenue,823590000.0,935521000.0,1500113000.0,1544300000.0
EBITDA,176819000.0,285508000.0,167202000.0,266099000.0
EBIT,123672000.0,232010000.0,85340000.0,185446000.0
NetInterestIncome,-32129000.0,-26459000.0,-38020000.0,-34532000.0
InterestExpense,32129000.0,26459000.0,38020000.0,34532000.0
NormalizedIncome,52469900.0,47098640.0,38343000.0,116978000.0
NetIncomeFromContinuingAndDiscontinuedOperation,74929000.0,130692000.0,38353000.0,117088000.0
TotalExpenses,916191000.0,1009095000.0,1662865000.0,1682988000.0
TotalOperatingIncomeAsReported,84604000.0,82031000.0,74472000.0,176190000.0
DilutedAverageShares,203886000.0,203877000.0,203910000.0,203900000.0
BasicAverageShares,203638000.0,203635000.0,203624000.0,203400000.0
DilutedEPS,0.37,0.64,0.19,0.57
BasicEPS,0.37,0.64,0.19,0.57
DilutedNIAvailtoComStockholders,74929000.0,130692000.0,38353000.0,117088000.0
NetIncomeCommonStockholders,74929000.0,130692000.0,38353000.0,117088000.0
NetIncome,74929000.0,130692000.0,38353000.0,117088000.0
NetIncomeIncludingNoncontrollingInterests,74929000.0,130692000.0,38353000.0,117088000.0
NetIncomeDiscontinuousOperations,-3289000.0,-16941000.0,10000.0,110000.0
NetIncomeContinuousOperations,78218000.0,147633000.0,38343000.0,116978000.0
TaxProvision,13325000.0,57918000.0,8977000.0,33936000.0
PretaxIncome,91543000.0,205551000.0,47320000.0,150914000.0
OtherIncomeExpense,39068000.0,149979000.0,10868000.0,9256000.0
OtherNonOperatingIncomeExpenses,8918000.0,9959000.0,10868000.0,9256000.0
GainOnSaleOfSecurity,30150000.0,140020000.0,,
NetNonOperatingInterestIncomeExpense,-32129000.0,-26459000.0,-38020000.0,-34532000.0
InterestExpenseNonOperating,32129000.0,26459000.0,38020000.0,34532000.0
OperatingIncome,84604000.0,82031000.0,74472000.0,176190000.0
OperatingExpense,92600000.0,103204000.0,162752000.0,138688000.0
OtherTaxes,39454000.0,49706000.0,80890000.0,58035000.0
DepreciationAmortizationDepletionIncomeStatement,53146000.0,53498000.0,81862000.0,80653000.0
GrossProfit,177204000.0,185235000.0,237224000.0,314878000.0
CostOfRevenue,823591000.0,905891000.0,1500113000.0,1544300000.0
TotalRevenue,1000795000.0,1091126000.0,1737337000.0,1859178000.0
OperatingRevenue,1000795000.0,1091126000.0,1737337000.0,1859178000.0
