,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,9245250.0
TaxRateForCalcs,0.0,0.0,0.0,0.21
NormalizedEBITDA,-102561000.0,-104751000.0,-86788000.0,-129066000.0
TotalUnusualItems,-519000.0,7419000.0,-7493000.0,44025000.0
TotalUnusualItemsExcludingGoodwill,-519000.0,7419000.0,-7493000.0,44025000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-96088000.0,-82776000.0,-96460000.0,-38349000.0
ReconciledDepreciation,5187000.0,4816000.0,4647000.0,3944000.0
EBITDA,-103080000.0,-97332000.0,-94281000.0,-85041000.0
EBIT,-108267000.0,-102148000.0,-98928000.0,-88985000.0
NetInterestIncome,12698000.0,11953000.0,9961000.0,7611000.0
InterestIncome,12698000.0,,,
NormalizedIncome,-95569000.0,-90195000.0,-88967000.0,-73128750.0
NetIncomeFromContinuingAndDiscontinuedOperation,-96088000.0,-82776000.0,-96460000.0,-38349000.0
TotalExpenses,125460000.0,122264000.0,123136000.0,109022000.0
TotalOperatingIncomeAsReported,-108267000.0,-102148000.0,-98928000.0,-88985000.0
DilutedAverageShares,79024647.0,76335175.0,72273829.0,70777542.0
BasicAverageShares,79024647.0,76335175.0,72273829.0,70777542.0
DilutedEPS,-1.22,-1.08,-1.33,-0.54
BasicEPS,-1.22,-1.08,-1.33,-0.54
DilutedNIAvailtoComStockholders,-96088000.0,-82776000.0,-96460000.0,-38349000.0
NetIncomeCommonStockholders,-96088000.0,-82776000.0,-96460000.0,-38349000.0
NetIncome,-96088000.0,-82776000.0,-96460000.0,-38349000.0
NetIncomeIncludingNoncontrollingInterests,-96088000.0,-82776000.0,-96460000.0,-38349000.0
NetIncomeContinuousOperations,-96088000.0,-82776000.0,-96460000.0,-38349000.0
EarningsFromEquityInterestNetOfTax,0.0,,,
TaxProvision,0.0,,,1000000.0
PretaxIncome,-96088000.0,-82776000.0,-96460000.0,-11849000.0
OtherIncomeExpense,-519000.0,7419000.0,-7493000.0,69525000.0
SpecialIncomeCharges,6002000.0,2171000.0,-296000.0,19447000.0
RestructuringAndMergernAcquisition,-6002000.0,-2171000.0,296000.0,-19447000.0
GainOnSaleOfSecurity,-6521000.0,5248000.0,-7197000.0,24578000.0
NetNonOperatingInterestIncomeExpense,12698000.0,11953000.0,9961000.0,7611000.0
TotalOtherFinanceCost,,-11953000.0,-9961000.0,-7611000.0
InterestIncomeNonOperating,12698000.0,,,
OperatingIncome,-108267000.0,-102148000.0,-98928000.0,-88985000.0
OperatingExpense,125460000.0,122264000.0,123136000.0,109022000.0
ResearchAndDevelopment,100050000.0,97608000.0,99646000.0,86341000.0
SellingGeneralAndAdministration,25410000.0,24656000.0,23490000.0,22681000.0
GeneralAndAdministrativeExpense,25410000.0,24656000.0,23490000.0,22681000.0
OtherGandA,25410000.0,24656000.0,23490000.0,22681000.0
SalariesAndWages,,10757000.0,,
TotalRevenue,17193000.0,20116000.0,24208000.0,20037000.0
OperatingRevenue,17193000.0,20116000.0,24208000.0,20037000.0
