,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,530303.030303,0.0,3990000.0,5460000.0
TaxRateForCalcs,0.018939,0.0,0.21,0.21
NormalizedEBITDA,505000000.0,399000000.0,402000000.0,337000000.0
TotalUnusualItems,28000000.0,24000000.0,19000000.0,26000000.0
TotalUnusualItemsExcludingGoodwill,28000000.0,24000000.0,19000000.0,26000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,259000000.0,160000000.0,163000000.0,107000000.0
ReconciledDepreciation,170000000.0,167000000.0,166000000.0,170000000.0
ReconciledCostOfRevenue,557000000.0,500000000.0,658000000.0,701000000.0
EBITDA,533000000.0,423000000.0,421000000.0,363000000.0
EBIT,363000000.0,256000000.0,255000000.0,193000000.0
NetInterestIncome,-99000000.0,-96000000.0,-94000000.0,-90000000.0
InterestExpense,99000000.0,96000000.0,94000000.0,90000000.0
NormalizedIncome,231530303.030303,136000000.0,147990000.0,86460000.0
NetIncomeFromContinuingAndDiscontinuedOperation,259000000.0,160000000.0,163000000.0,107000000.0
TotalExpenses,755000000.0,695000000.0,855000000.0,899000000.0
TotalOperatingIncomeAsReported,322000000.0,217000000.0,222000000.0,159000000.0
DilutedAverageShares,253800000.0,251900000.0,251400000.0,251400000.0
BasicAverageShares,253500000.0,251700000.0,251200000.0,251100000.0
DilutedEPS,1.02,0.64,0.65,0.43
BasicEPS,1.02,0.64,0.65,0.43
DilutedNIAvailtoComStockholders,259000000.0,160000000.0,163000000.0,107000000.0
NetIncomeCommonStockholders,259000000.0,160000000.0,163000000.0,107000000.0
NetIncome,259000000.0,160000000.0,163000000.0,107000000.0
NetIncomeIncludingNoncontrollingInterests,259000000.0,160000000.0,163000000.0,107000000.0
NetIncomeContinuousOperations,259000000.0,160000000.0,163000000.0,107000000.0
TaxProvision,5000000.0,0.0,-2000000.0,-4000000.0
PretaxIncome,264000000.0,160000000.0,161000000.0,103000000.0
OtherIncomeExpense,41000000.0,39000000.0,33000000.0,34000000.0
OtherNonOperatingIncomeExpenses,-1000000.0,1000000.0,-3000000.0,
SpecialIncomeCharges,28000000.0,24000000.0,19000000.0,26000000.0
OtherSpecialCharges,-28000000.0,-24000000.0,-19000000.0,-26000000.0
EarningsFromEquityInterest,14000000.0,14000000.0,17000000.0,14000000.0
NetNonOperatingInterestIncomeExpense,-99000000.0,-96000000.0,-94000000.0,-90000000.0
InterestExpenseNonOperating,99000000.0,96000000.0,94000000.0,90000000.0
OperatingIncome,322000000.0,217000000.0,222000000.0,159000000.0
OperatingExpense,198000000.0,195000000.0,197000000.0,198000000.0
OtherTaxes,28000000.0,28000000.0,31000000.0,28000000.0
DepreciationAmortizationDepletionIncomeStatement,170000000.0,167000000.0,166000000.0,170000000.0
DepreciationAndAmortizationInIncomeStatement,170000000.0,167000000.0,166000000.0,170000000.0
GrossProfit,520000000.0,412000000.0,419000000.0,357000000.0
CostOfRevenue,557000000.0,500000000.0,658000000.0,701000000.0
TotalRevenue,1077000000.0,912000000.0,1077000000.0,1058000000.0
OperatingRevenue,1055000000.0,889000000.0,1055000000.0,1035000000.0
