c,h,l,n,o,t,v,vw
391.26,391.26,390.41,12,390.41,2022-01-18T16:05:00Z,456,390.06
378.07,378.07,378.03,11,378.03,2022-01-18T20:55:00Z,348,376.16
375.77,375.77,375.77,4,375.77,2022-01-18T21:00:00Z,819,375.77
368.05,369.42,368.05,42,369.14,2022-01-19T16:20:00Z,789,369.28
362.1,362.1,362.1,11,362.1,2022-01-19T16:25:00Z,173,361.46
367.47,367.47,367.47,27,367.47,2022-01-19T16:45:00Z,431,366.97
367.42,367.48,367.42,13,367.48,2022-01-19T17:25:00Z,319,367.98
366.06,366.06,366.06,3,366.06,2022-01-19T18:20:00Z,200,366.03
362.11,362.11,362.11,1,362.11,2022-01-19T20:35:00Z,100,362.11
363.32,363.32,363.32,4,363.32,2022-01-19T21:00:00Z,762,363.32
375.77,375.77,375.77,15,375.77,2022-01-20T15:55:00Z,364,375.43
371.47,375.77,371.47,9,375.77,2022-01-20T16:20:00Z,331,373.426465
364.05,364.05,364.05,4,364.05,2022-01-20T21:00:00Z,873,364.06
363.88,363.88,363.88,2,363.88,2022-01-21T14:30:00Z,636,363.88
367.56,367.56,367.56,5,367.56,2022-01-21T21:00:00Z,1289,367.56
364.05,364.05,364.05,7,364.05,2022-01-24T14:30:00Z,233,364.07
366.01,366.01,366.01,33,366.01,2022-01-24T15:00:00Z,372,365.83
366.01,366.01,366.01,19,366.01,2022-01-24T15:25:00Z,206,365.98
366.01,366.01,366.01,21,366.01,2022-01-24T15:50:00Z,409,366.04
369.65,369.65,369.65,4,369.65,2022-01-24T21:00:00Z,1233,369.65
366.01,366.01,366.01,21,366.01,2022-01-25T19:50:00Z,691,366.23
366.1,366.1,366.1,26,366.1,2022-01-25T19:55:00Z,329,366.26
362.1,362.1,361.61,11,361.61,2022-01-25T20:50:00Z,286,361.878392
361.71,361.71,361.71,7,361.71,2022-01-25T21:00:00Z,743,361.71
361.13,361.13,361.13,11,361.13,2022-01-26T15:25:00Z,268,361.55
354.0,354.0,354.0,3,354.0,2022-01-26T21:00:00Z,841,354.0
354.3,354.3,354.3,4,354.3,2022-01-27T21:00:00Z,891,354.3
351.37,351.37,351.37,6,351.37,2022-01-28T15:15:00Z,136,353.07
363.08,363.08,363.08,3,363.08,2022-01-28T21:00:00Z,575,363.08
364.84,364.84,364.84,3,364.84,2022-01-31T17:50:00Z,102,364.89
375.7,376.95,375.7,18,376.95,2022-01-31T20:40:00Z,468,373.783013
378.53,378.53,378.53,4,378.53,2022-01-31T21:00:00Z,2690,378.53
377.08,377.08,377.08,2,377.08,2022-02-01T17:00:00Z,217,377.08
370.51,370.51,370.51,1,370.51,2022-02-01T17:15:00Z,100,370.51
379.41,379.41,379.41,1,379.41,2022-02-01T19:30:00Z,162,379.41
374.79,374.79,374.79,7,374.79,2022-02-01T21:00:00Z,1691,374.79
366.01,366.01,366.01,1,366.01,2022-02-02T14:30:00Z,130,366.01
363.34,363.34,363.34,5,363.34,2022-02-02T20:50:00Z,163,364.39
361.42,361.42,361.42,5,361.42,2022-02-02T21:00:00Z,992,361.42
360.35,360.35,360.35,6,360.35,2022-02-03T17:35:00Z,127,360.35
359.03,359.03,359.03,5,359.03,2022-02-03T21:00:00Z,1043,359.03
360.02,360.02,360.02,3,360.02,2022-02-04T19:20:00Z,102,360.09
363.08,363.08,363.08,5,363.08,2022-02-04T21:00:00Z,647,363.08
355.28,355.28,355.28,5,355.28,2022-02-07T21:00:00Z,257,355.28
354.3,354.3,354.3,7,354.3,2022-02-08T14:30:00Z,510,354.31
354.83,358.2,354.83,15,358.2,2022-02-08T17:45:00Z,814,356.22
354.29,354.29,354.29,10,354.29,2022-02-08T19:45:00Z,272,354.26
356.15,356.15,356.15,8,356.15,2022-02-08T20:55:00Z,218,356.31
356.25,356.25,356.25,2,356.25,2022-02-08T21:00:00Z,792,356.25
359.66,359.66,359.66,24,359.66,2022-02-09T17:00:00Z,289,358.86
360.82,360.82,360.82,9,360.82,2022-02-09T18:00:00Z,194,360.25
360.15,361.13,360.15,7,361.13,2022-02-09T18:40:00Z,224,360.460714
361.13,361.13,361.13,2,361.13,2022-02-09T19:00:00Z,259,361.06
361.13,361.13,361.13,4,361.13,2022-02-09T20:45:00Z,227,360.922555
361.12,361.12,361.12,3,361.12,2022-02-09T20:55:00Z,103,361.11
360.13,360.13,360.13,4,360.13,2022-02-09T21:00:00Z,726,360.13
360.15,360.15,360.15,3,360.15,2022-02-10T14:30:00Z,299,360.15
359.13,359.13,359.13,3,359.13,2022-02-10T16:10:00Z,108,358.77
359.17,359.17,359.17,5,359.17,2022-02-10T16:15:00Z,198,358.55
353.32,355.27,353.32,15,355.27,2022-02-10T16:25:00Z,319,354.239718
349.42,351.37,349.42,26,351.37,2022-02-10T18:35:00Z,486,350.56
349.45,349.45,349.45,4,349.45,2022-02-10T18:50:00Z,200,349.46
351.37,351.72,351.37,16,351.37,2022-02-10T20:35:00Z,435,351.464092
351.37,351.37,351.37,4,351.37,2022-02-10T20:40:00Z,109,351.57
354.28,354.28,354.28,11,354.28,2022-02-10T20:55:00Z,203,354.31
355.48,355.48,355.48,4,355.48,2022-02-10T21:00:00Z,655,355.48
353.37,353.37,353.37,3,353.37,2022-02-11T21:00:00Z,445,353.37
353.36,353.36,353.36,12,353.36,2022-02-14T15:30:00Z,153,353.49
351.37,351.37,351.37,5,351.37,2022-02-14T17:05:00Z,250,351.41
351.38,351.38,351.38,4,351.38,2022-02-14T21:00:00Z,583,351.38
355.51,355.51,355.51,5,355.51,2022-02-15T21:00:00Z,685,355.51
363.08,364.29,363.08,50,364.29,2022-02-16T20:55:00Z,904,364.44
366.45,366.45,366.45,3,366.45,2022-02-16T21:00:00Z,246,366.18
361.13,361.13,359.23,65,360.67,2022-02-17T19:55:00Z,1103,360.057978
357.23,357.23,357.23,5,357.23,2022-02-17T20:50:00Z,106,357.34
358.5,358.5,358.5,2,358.5,2022-02-17T21:00:00Z,1048,358.5
356.96,356.96,356.96,7,356.96,2022-02-18T14:30:00Z,377,356.97
358.19,358.19,358.19,12,358.19,2022-02-18T20:25:00Z,140,357.79
359.74,359.74,359.74,6,359.74,2022-02-18T20:40:00Z,173,359.63
356.93,356.93,356.93,4,356.93,2022-02-18T21:00:00Z,569,356.93
358.28,358.28,358.28,9,358.28,2022-02-22T14:30:00Z,245,358.25
351.37,351.37,351.37,21,351.37,2022-02-22T15:25:00Z,448,351.29
348.97,348.97,348.93,28,348.97,2022-02-22T18:05:00Z,1061,349.32
345.83,345.83,345.83,5,345.83,2022-02-22T19:35:00Z,218,345.95
348.53,348.53,348.53,4,348.53,2022-02-22T21:00:00Z,615,348.53
348.47,348.47,348.47,9,348.47,2022-02-23T14:45:00Z,125,348.61
