c,h,l,n,o,t,v,vw
1279.93,1279.93,1268.0505,92,1274.33,2022-01-18T14:30:00Z,1797,1275.09325
1275.9,1276.98,1269.07,79,1276.2,2022-01-18T14:35:00Z,688,1275.500125
1278.64,1279.96,1271.0201,84,1271.0201,2022-01-18T14:40:00Z,720,1277.982455
1270.84,1276.285,1268.39,63,1276.06,2022-01-18T14:45:00Z,344,1272.977255
1270.81,1272.425,1267.09,100,1271.67,2022-01-18T14:50:00Z,793,1270.337975
1270.7391,1271.11,1270.69,15,1270.69,2022-01-18T14:55:00Z,90,1270.528126
1268.7,1270.63,1267.1,59,1268.12,2022-01-18T15:00:00Z,346,1268.962896
1268.48,1268.81,1268.48,11,1268.5516,2022-01-18T15:05:00Z,93,1268.611587
1265.04,1267.38,1265.04,32,1267.38,2022-01-18T15:10:00Z,163,1266.800791
1262.78,1263.18,1261.5462,58,1261.5462,2022-01-18T15:15:00Z,323,1262.830613
1261.84,1262.997,1261.38,38,1261.38,2022-01-18T15:20:00Z,233,1261.631974
1262.86,1264.2,1262.49,48,1262.49,2022-01-18T15:25:00Z,177,1263.060341
1265.81,1265.81,1263.0698,63,1263.65,2022-01-18T15:30:00Z,488,1264.323708
1267.4,1269.07,1266.76,46,1269.0631,2022-01-18T15:35:00Z,213,1268.057898
1268.53,1268.9545,1267.22,26,1267.22,2022-01-18T15:40:00Z,112,1267.874507
1267.22,1269.14,1267.22,42,1268.7014,2022-01-18T15:45:00Z,318,1268.354629
1267.13,1270.4532,1266.525,52,1270.4532,2022-01-18T15:50:00Z,277,1268.021862
1265.4901,1267.71,1265.49,30,1266.355,2022-01-18T15:55:00Z,205,1266.710791
1272.32,1272.32,1268.27,38,1268.29,2022-01-18T16:00:00Z,162,1268.959053
1269.56,1272.52,1268.535,21,1272.39,2022-01-18T16:05:00Z,172,1270.131262
1273.449,1273.449,1267.57,58,1267.59,2022-01-18T16:10:00Z,309,1269.506885
1272.62,1273.87,1270.0,28,1273.08,2022-01-18T16:15:00Z,313,1271.604945
1276.08,1276.08,1270.6682,37,1272.4732,2022-01-18T16:20:00Z,254,1273.051194
1276.0,1277.48,1275.7,37,1275.85,2022-01-18T16:25:00Z,197,1276.121758
1268.01,1276.0928,1268.01,111,1276.0928,2022-01-18T16:30:00Z,819,1270.902735
1271.19,1271.99,1266.89,59,1269.02,2022-01-18T16:35:00Z,446,1268.81686
1270.705,1270.705,1269.46,23,1269.88,2022-01-18T16:40:00Z,117,1269.700684
1267.0,1270.485,1267.0,10,1268.06,2022-01-18T16:45:00Z,81,1268.230346
1266.6,1268.0,1266.6,20,1266.71,2022-01-18T16:50:00Z,174,1266.925604
1265.99,1266.89,1264.96,46,1266.89,2022-01-18T16:55:00Z,433,1265.82776
1263.5,1266.8029,1262.99,33,1265.16,2022-01-18T17:00:00Z,187,1264.951038
1262.0,1266.98,1261.13,25,1266.98,2022-01-18T17:05:00Z,256,1263.676238
1266.635,1266.635,1262.875,67,1264.0889,2022-01-18T17:10:00Z,768,1264.712547
1267.97,1267.97,1266.34,25,1266.34,2022-01-18T17:15:00Z,161,1266.651719
1267.028,1268.19,1265.21,27,1266.735,2022-01-18T17:20:00Z,271,1266.630742
1267.12,1268.19,1265.99,20,1265.99,2022-01-18T17:25:00Z,114,1267.122802
1268.165,1268.6,1266.6347,69,1266.6347,2022-01-18T17:30:00Z,262,1268.053433
1268.57,1270.0,1268.57,41,1270.0,2022-01-18T17:35:00Z,156,1268.897233
1269.07,1269.66,1266.81,20,1266.81,2022-01-18T17:40:00Z,191,1268.851309
1265.0,1269.6,1263.3203,74,1269.55,2022-01-18T17:45:00Z,439,1266.284786
1263.2,1264.99,1263.2,59,1263.65,2022-01-18T17:50:00Z,252,1264.214849
1262.81,1263.02,1262.81,17,1263.02,2022-01-18T17:55:00Z,81,1262.988395
1263.31,1263.31,1262.6,36,1262.99,2022-01-18T18:00:00Z,152,1262.983123
1266.29,1266.29,1262.41,58,1263.35,2022-01-18T18:05:00Z,283,1264.28598
1263.81,1264.43,1262.12,75,1264.43,2022-01-18T18:10:00Z,381,1263.480633
1265.33,1265.33,1261.89,55,1263.35,2022-01-18T18:15:00Z,251,1263.662627
1263.08,1265.865,1262.9,32,1265.865,2022-01-18T18:20:00Z,181,1264.071962
1263.58,1263.58,1261.7,11,1261.7,2022-01-18T18:25:00Z,52,1262.492769
1263.13,1263.13,1262.01,48,1262.21,2022-01-18T18:30:00Z,243,1262.484177
1263.37,1263.83,1262.71,35,1262.71,2022-01-18T18:35:00Z,173,1263.240515
1264.935,1266.0,1262.21,52,1262.9,2022-01-18T18:40:00Z,353,1264.116734
1264.16,1264.81,1264.16,43,1264.81,2022-01-18T18:45:00Z,179,1264.586294
1265.1774,1265.92,1264.21,52,1264.21,2022-01-18T18:50:00Z,259,1264.972954
1266.21,1266.93,1265.44,78,1265.9,2022-01-18T18:55:00Z,629,1266.175941
1266.29,1266.29,1264.11,19,1266.0,2022-01-18T19:00:00Z,86,1265.536384
1263.55,1266.29,1263.55,66,1265.33,2022-01-18T19:05:00Z,495,1265.254438
1264.28,1264.6,1263.52,32,1264.6,2022-01-18T19:10:00Z,122,1264.053073
1265.99,1266.15,1265.5001,33,1265.5001,2022-01-18T19:15:00Z,272,1265.503713
1268.49,1268.6314,1267.11,57,1267.28,2022-01-18T19:20:00Z,390,1267.888382
1268.7599,1268.7599,1266.84,36,1267.06,2022-01-18T19:25:00Z,188,1267.406181
1271.84,1272.24,1269.99,52,1269.99,2022-01-18T19:30:00Z,299,1271.062019
1271.1392,1271.1392,1271.1392,6,1271.1392,2022-01-18T19:35:00Z,22,1270.781909
1269.07,1270.72,1269.07,39,1270.72,2022-01-18T19:40:00Z,245,1269.593268
1270.86,1270.86,1270.5,32,1270.5,2022-01-18T19:45:00Z,121,1270.744298
1273.34,1273.34,1270.645,38,1270.645,2022-01-18T19:50:00Z,238,1271.559664
1269.9,1274.83,1269.9,26,1274.83,2022-01-18T19:55:00Z,318,1270.422246
1269.14,1270.0,1267.2,88,1270.0,2022-01-18T20:00:00Z,836,1269.549089
1267.025,1268.52,1267.025,33,1268.52,2022-01-18T20:05:00Z,111,1267.281847
1268.0,1268.85,1266.61,45,1268.2,2022-01-18T20:10:00Z,421,1267.685865
1264.5,1267.74,1264.5,26,1267.74,2022-01-18T20:15:00Z,116,1265.679211
1262.77,1264.575,1262.77,35,1264.575,2022-01-18T20:20:00Z,218,1263.494382
1264.07,1265.49,1264.07,67,1264.38,2022-01-18T20:25:00Z,459,1264.856402
