c,h,l,n,o,t,v,vw
11.235,11.235,11.07,93,11.11,2022-01-21T20:40:00Z,3767,11.152748
11.29,11.29,11.235,8,11.235,2022-01-21T20:45:00Z,438,11.254726
11.12,11.24,11.08,65,11.24,2022-01-21T20:50:00Z,3280,11.163582
11.13,11.18,11.0,141,11.155,2022-01-21T20:55:00Z,5846,11.099492
11.06,11.06,11.0,7,11.06,2022-01-21T21:00:00Z,27484,11.059074
10.94,10.94,10.62,47,10.65,2022-01-24T14:30:00Z,5746,10.669358
11.2,11.23,10.98,54,10.98,2022-01-24T14:35:00Z,1708,11.161866
10.98,11.15,10.88,28,11.15,2022-01-24T14:40:00Z,1768,11.004118
10.97,11.04,10.79,26,10.96,2022-01-24T14:50:00Z,1352,10.932836
10.93,11.01,10.9,46,10.975,2022-01-24T14:55:00Z,2109,10.955832
10.73,10.9,10.73,18,10.9,2022-01-24T15:05:00Z,690,10.855217
10.73,10.73,10.73,5,10.73,2022-01-24T15:10:00Z,194,10.756289
10.65,10.76,10.65,75,10.675,2022-01-24T15:15:00Z,2633,10.74064
10.73,10.74,10.73,30,10.73,2022-01-24T15:20:00Z,781,10.72854
10.66,10.74,10.65,32,10.74,2022-01-24T15:25:00Z,1082,10.703872
10.87,10.87,10.7,40,10.7,2022-01-24T15:30:00Z,1974,10.807598
10.75,10.88,10.7,131,10.75,2022-01-24T15:35:00Z,3182,10.788463
10.67,10.7,10.67,8,10.7,2022-01-24T15:45:00Z,340,10.693706
10.535,10.69,10.53,23,10.69,2022-01-24T15:50:00Z,1100,10.649328
10.625,10.625,10.59,9,10.59,2022-01-24T16:05:00Z,620,10.617742
10.53,10.7,10.53,74,10.62,2022-01-24T16:10:00Z,9001,10.606533
10.605,10.605,10.605,2,10.605,2022-01-24T16:15:00Z,120,10.615833
10.67,10.71,10.67,27,10.67,2022-01-24T16:20:00Z,1217,10.682662
10.68,10.68,10.585,20,10.585,2022-01-24T16:25:00Z,1158,10.649197
10.65,10.65,10.63,9,10.63,2022-01-24T16:30:00Z,650,10.672338
10.695,10.695,10.695,3,10.695,2022-01-24T16:35:00Z,121,10.704628
10.6,10.7,10.6,58,10.6,2022-01-24T16:45:00Z,2284,10.630637
10.68,10.73,10.555,33,10.555,2022-01-24T16:50:00Z,1277,10.681268
10.75,10.75,10.665,2,10.665,2022-01-24T16:55:00Z,300,10.693333
10.71,10.71,10.71,1,10.71,2022-01-24T17:05:00Z,100,10.71
10.68,10.69,10.68,17,10.69,2022-01-24T17:10:00Z,781,10.682548
10.62,10.62,10.62,4,10.62,2022-01-24T17:20:00Z,125,10.62976
10.69,10.69,10.595,77,10.595,2022-01-24T17:25:00Z,3021,10.632877
10.65,10.65,10.65,1,10.65,2022-01-24T17:30:00Z,200,10.65
10.625,10.625,10.625,2,10.625,2022-01-24T17:35:00Z,200,10.625
10.565,10.64,10.565,24,10.62,2022-01-24T17:40:00Z,575,10.626261
10.65,10.69,10.635,72,10.69,2022-01-24T17:45:00Z,5486,10.66403
10.6,10.79,10.6,105,10.63,2022-01-24T17:50:00Z,2766,10.739704
10.635,10.635,10.635,7,10.635,2022-01-24T17:55:00Z,145,10.681103
10.8,10.9,10.79,35,10.8,2022-01-24T18:05:00Z,1928,10.857023
10.705,10.84,10.665,181,10.76,2022-01-24T18:10:00Z,7963,10.725506
10.72,10.9,10.66,99,10.665,2022-01-24T18:15:00Z,7403,10.7929
10.67,10.725,10.635,23,10.725,2022-01-24T18:20:00Z,3371,10.694847
10.6,10.6,10.6,42,10.6,2022-01-24T18:25:00Z,2264,10.599315
10.65,10.65,10.585,29,10.6,2022-01-24T18:30:00Z,1744,10.633859
10.725,10.73,10.67,75,10.67,2022-01-24T18:50:00Z,1916,10.703429
10.8,10.8,10.75,21,10.75,2022-01-24T18:55:00Z,776,10.78799
10.78,10.86,10.77,75,10.8,2022-01-24T19:00:00Z,3079,10.824396
10.67,10.8,10.63,213,10.8,2022-01-24T19:05:00Z,17851,10.720219
10.65,10.74,10.625,48,10.67,2022-01-24T19:10:00Z,2924,10.681192
10.6145,10.6145,10.595,13,10.6,2022-01-24T19:20:00Z,1489,10.604268
10.595,10.63,10.58,56,10.595,2022-01-24T19:25:00Z,3224,10.601334
10.6799,10.68,10.62,23,10.64,2022-01-24T19:30:00Z,2985,10.672476
10.67,10.67,10.6,8,10.6,2022-01-24T19:35:00Z,601,10.606656
10.6,10.6,10.6,1,10.6,2022-01-24T19:40:00Z,100,10.6
10.68,10.68,10.65,26,10.65,2022-01-24T19:45:00Z,1255,10.658406
10.77,10.77,10.77,4,10.77,2022-01-24T19:50:00Z,217,10.762166
10.78,10.78,10.77,3,10.77,2022-01-24T19:55:00Z,203,10.775222
10.75,10.755,10.75,10,10.755,2022-01-24T20:00:00Z,676,10.752929
10.69,10.71,10.645,45,10.71,2022-01-24T20:05:00Z,2348,10.689812
10.745,10.745,10.72,10,10.72,2022-01-24T20:10:00Z,506,10.732312
10.61,10.69,10.6,37,10.69,2022-01-24T20:15:00Z,1964,10.662016
10.665,10.665,10.61,9,10.62,2022-01-24T20:25:00Z,885,10.640684
10.675,10.68,10.6,47,10.66,2022-01-24T20:30:00Z,2452,10.661754
10.67,10.675,10.62,28,10.675,2022-01-24T20:35:00Z,1655,10.655378
10.6,10.67,10.6,26,10.66,2022-01-24T20:40:00Z,1206,10.635174
10.635,10.66,10.635,11,10.635,2022-01-24T20:45:00Z,923,10.644247
10.71,10.73,10.6,79,10.6,2022-01-24T20:50:00Z,4157,10.669249
10.76,10.76,10.66,166,10.72,2022-01-24T20:55:00Z,8834,10.701616
10.6,10.76,10.6,5,10.76,2022-01-24T21:00:00Z,26673,10.758674
10.705,10.705,10.5,7,10.5,2022-01-25T14:30:00Z,1190,10.524403
10.87,10.87,10.87,3,10.87,2022-01-25T14:35:00Z,254,10.870748
10.6,10.67,10.58,49,10.67,2022-01-25T14:40:00Z,1777,10.608616
10.415,10.58,10.375,30,10.5,2022-01-25T14:45:00Z,1648,10.478929
10.52,10.56,10.465,110,10.5,2022-01-25T14:50:00Z,11655,10.528323
10.4195,10.4195,10.405,13,10.405,2022-01-25T15:00:00Z,833,10.411585
10.59,10.59,10.42,86,10.42,2022-01-25T15:05:00Z,54189,10.534493
10.62,10.62,10.62,20,10.62,2022-01-25T15:10:00Z,408,10.630637
10.73,10.73,10.73,1,10.73,2022-01-25T15:15:00Z,100,10.73
10.64,10.64,10.55,73,10.55,2022-01-25T15:25:00Z,1878,10.614225
10.59,10.67,10.59,66,10.67,2022-01-25T15:35:00Z,890,10.626494
10.555,10.555,10.555,1,10.555,2022-01-25T15:50:00Z,100,10.555
10.53,10.555,10.53,64,10.555,2022-01-25T16:00:00Z,1875,10.537557
10.53,10.53,10.48,46,10.53,2022-01-25T16:05:00Z,864,10.525428
10.53,10.53,10.53,14,10.53,2022-01-25T16:10:00Z,743,10.531076
10.54,10.54,10.495,24,10.53,2022-01-25T16:15:00Z,1422,10.515232
10.61,10.61,10.5,111,10.515,2022-01-25T16:20:00Z,3376,10.549098
10.55,10.58,10.55,33,10.55,2022-01-25T16:25:00Z,640,10.558125
10.55,10.55,10.55,13,10.55,2022-01-25T16:30:00Z,143,10.548147
10.475,10.5,10.475,38,10.5,2022-01-25T16:35:00Z,1472,10.480459
10.585,10.585,10.475,163,10.475,2022-01-25T16:40:00Z,7155,10.537924
10.67,10.67,10.64,24,10.64,2022-01-25T16:50:00Z,665,10.650812
10.57,10.63,10.57,26,10.63,2022-01-25T16:55:00Z,741,10.599703
10.65,10.65,10.59,18,10.59,2022-01-25T17:10:00Z,291,10.614227
10.71,10.71,10.71,39,10.71,2022-01-25T17:20:00Z,638,10.701097
10.6,10.61,10.6,4,10.61,2022-01-25T17:55:00Z,222,10.612613
10.55,10.65,10.55,37,10.65,2022-01-25T18:00:00Z,1839,10.580245
10.59,10.59,10.58,16,10.58,2022-01-25T18:05:00Z,446,10.586704
10.6,10.61,10.56,83,10.6,2022-01-25T18:10:00Z,3171,10.590469
10.63,10.63,10.57,49,10.59,2022-01-25T18:15:00Z,801,10.601417
10.65,10.65,10.65,3,10.65,2022-01-25T18:25:00Z,122,10.650492
10.635,10.635,10.63,6,10.635,2022-01-25T18:30:00Z,1089,10.632755
10.65,10.72,10.65,6,10.68,2022-01-25T18:35:00Z,421,10.683575
10.685,10.685,10.685,8,10.685,2022-01-25T18:40:00Z,224,10.677946
10.58,10.58,10.58,6,10.58,2022-01-25T18:50:00Z,122,10.582541
10.62,10.62,10.62,3,10.62,2022-01-25T19:00:00Z,131,10.61584
10.59,10.61,10.585,130,10.59,2022-01-25T19:05:00Z,3676,10.596559
10.63,10.63,10.6,28,10.6077,2022-01-25T19:10:00Z,1119,10.615987
10.68,10.68,10.65,47,10.65,2022-01-25T19:20:00Z,728,10.655879
10.7,10.72,10.67,35,10.72,2022-01-25T19:30:00Z,1418,10.684104
10.7,10.7,10.7,5,10.7,2022-01-25T19:35:00Z,249,10.696365
10.695,10.695,10.695,3,10.695,2022-01-25T19:40:00Z,197,10.695305
10.8048,10.805,10.8,28,10.8,2022-01-25T19:45:00Z,1347,10.81018
10.8,10.8,10.78,38,10.78,2022-01-25T19:50:00Z,2090,10.796115
10.86,10.86,10.82,28,10.82,2022-01-25T19:55:00Z,1084,10.831591
10.84,10.84,10.8,31,10.82,2022-01-25T20:05:00Z,881,10.816731
10.8,10.8,10.8,5,10.8,2022-01-25T20:10:00Z,324,10.801111
10.8,10.84,10.8,33,10.84,2022-01-25T20:15:00Z,1005,10.834488
10.81,10.81,10.8,25,10.8,2022-01-25T20:20:00Z,1071,10.806919
10.635,10.79,10.635,101,10.79,2022-01-25T20:25:00Z,12056,10.751721
10.6,10.66,10.59,80,10.63,2022-01-25T20:30:00Z,2603,10.626531
10.6,10.625,10.55,52,10.625,2022-01-25T20:35:00Z,1973,10.592805
10.66,10.71,10.605,82,10.63,2022-01-25T20:40:00Z,3679,10.645974
10.61,10.665,10.61,54,10.62,2022-01-25T20:45:00Z,2172,10.620148
10.59,10.655,10.55,92,10.655,2022-01-25T20:50:00Z,3849,10.593198
10.61,10.69,10.56,371,10.6,2022-01-25T20:55:00Z,19631,10.609039
10.6,10.65,10.6,5,10.65,2022-01-25T21:00:00Z,18595,10.649129
10.645,10.87,10.645,5,10.87,2022-01-26T14:30:00Z,536,10.803927
10.86,10.89,10.86,4,10.89,2022-01-26T14:35:00Z,206,10.86835
11.04,11.04,10.65,24,10.65,2022-01-26T14:40:00Z,1777,10.825684
10.7,10.97,10.7,6,10.97,2022-01-26T14:45:00Z,316,10.786645
