symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BAP,2023-07-17 13:00:00+00:00,151.05,152.14,150.36,152.14,3884.0,94.0,151.286993
BAP,2023-07-17 14:00:00+00:00,151.67,154.11,151.26,153.52,20678.0,560.0,152.617079
BAP,2023-07-17 15:00:00+00:00,153.45,153.45,151.87,151.87,36886.0,714.0,152.458126
BAP,2023-07-17 16:00:00+00:00,152.04,153.9,152.04,153.82,26524.0,690.0,152.9715
BAP,2023-07-17 17:00:00+00:00,153.84,155.73,153.74,155.2,37470.0,938.0,154.940399
BAP,2023-07-17 18:00:00+00:00,155.29,155.75,154.9,155.47,36933.0,1092.0,155.360695
BAP,2023-07-17 19:00:00+00:00,155.72,155.955,155.02,155.35,98624.0,2244.0,155.569648
BAP,2023-07-17 20:00:00+00:00,155.44,155.44,155.44,155.44,25102.0,7.0,155.44
BAP,2023-07-18 13:00:00+00:00,154.73,156.31,153.2,155.81,7942.0,271.0,155.268321
BAP,2023-07-18 14:00:00+00:00,156.235,156.565,155.23,155.33,37854.0,1454.0,155.929152
BAP,2023-07-18 15:00:00+00:00,155.51,155.8,155.07,155.22,29273.0,1005.0,155.470736
BAP,2023-07-18 16:00:00+00:00,155.18,156.6,155.07,156.02,44815.0,1056.0,155.710173
BAP,2023-07-18 17:00:00+00:00,155.78,157.23,155.78,156.86,18729.0,580.0,156.794152
BAP,2023-07-18 18:00:00+00:00,156.6,156.89,156.13,156.19,15895.0,691.0,156.536533
BAP,2023-07-18 19:00:00+00:00,156.03,157.07,155.58,156.29,74864.0,2009.0,156.421559
BAP,2023-07-18 20:00:00+00:00,156.25,156.25,155.8705,155.8705,54511.0,14.0,156.028646
BAP,2023-07-19 13:00:00+00:00,156.17,156.785,154.83,156.785,3943.0,90.0,155.689132
BAP,2023-07-19 14:00:00+00:00,156.14,157.065,156.06,157.065,8166.0,248.0,156.738128
BAP,2023-07-19 15:00:00+00:00,157.045,157.045,155.88,156.4,13984.0,381.0,156.572767
BAP,2023-07-19 16:00:00+00:00,156.55,156.55,155.22,156.0359,9095.0,302.0,155.849696
BAP,2023-07-19 17:00:00+00:00,156.2,156.345,155.91,156.17,9455.0,294.0,156.109708
BAP,2023-07-19 18:00:00+00:00,156.45,156.45,155.14,156.13,32875.0,758.0,155.790243
BAP,2023-07-19 19:00:00+00:00,156.125,156.83,155.8,156.3,45630.0,1365.0,156.393088
BAP,2023-07-19 20:00:00+00:00,156.29,156.29,156.29,156.29,19072.0,14.0,156.29
BAP,2023-07-20 13:00:00+00:00,156.2,156.62,155.54,155.9,22329.0,520.0,155.922134
BAP,2023-07-20 14:00:00+00:00,155.61,156.0,154.77,155.72,22108.0,677.0,155.362916
BAP,2023-07-20 15:00:00+00:00,155.87,155.94,155.15,155.35,29687.0,760.0,155.59564
BAP,2023-07-20 16:00:00+00:00,155.345,155.88,155.345,155.745,15136.0,361.0,155.683013
BAP,2023-07-20 17:00:00+00:00,155.65,156.25,155.6,156.05,15681.0,356.0,155.850407
BAP,2023-07-20 18:00:00+00:00,155.92,156.64,155.63,156.1,18348.0,641.0,156.125928
BAP,2023-07-20 19:00:00+00:00,156.185,156.85,156.03,156.81,45097.0,1330.0,156.521211
BAP,2023-07-20 20:00:00+00:00,156.81,156.81,156.81,156.81,16485.0,10.0,156.81
BAP,2023-07-21 13:00:00+00:00,157.5,157.5,156.3,156.74,4623.0,129.0,156.712471
BAP,2023-07-21 14:00:00+00:00,157.03,157.36,156.49,156.49,13494.0,467.0,157.011843
BAP,2023-07-21 15:00:00+00:00,156.64,156.94,156.58,156.79,4271.0,186.0,156.736689
BAP,2023-07-21 16:00:00+00:00,156.86,157.53,156.49,157.36,28548.0,552.0,156.943861
BAP,2023-07-21 17:00:00+00:00,157.52,157.76,157.03,157.415,8081.0,267.0,157.330124
BAP,2023-07-21 18:00:00+00:00,157.43,157.775,157.32,157.35,15536.0,463.0,157.537984
BAP,2023-07-21 19:00:00+00:00,157.12,157.28,156.025,156.78,49122.0,1619.0,156.679833
BAP,2023-07-21 20:00:00+00:00,156.73,156.73,156.73,156.73,11913.0,11.0,156.73
BAP,2023-07-24 13:00:00+00:00,156.15,156.92,155.67,156.92,7233.0,143.0,156.234018
BAP,2023-07-24 14:00:00+00:00,157.01,157.01,156.075,156.125,8265.0,309.0,156.449324
BAP,2023-07-24 15:00:00+00:00,156.21,157.34,156.059,157.03,12945.0,427.0,156.441485
BAP,2023-07-24 16:00:00+00:00,156.94,157.33,156.65,156.65,11542.0,365.0,157.04261
BAP,2023-07-24 17:00:00+00:00,156.68,156.86,156.345,156.345,8312.0,251.0,156.609353
BAP,2023-07-24 18:00:00+00:00,156.41,156.41,155.85,155.9,11468.0,364.0,156.05099
BAP,2023-07-24 19:00:00+00:00,155.935,156.03,154.8,154.91,47824.0,1451.0,155.144397
BAP,2023-07-24 20:00:00+00:00,154.87,154.91,154.87,154.91,17807.0,12.0,154.909775
BAP,2023-07-25 13:00:00+00:00,155.09,156.31,154.41,155.4,5977.0,162.0,155.70255
BAP,2023-07-25 14:00:00+00:00,155.4,156.0,155.05,155.27,8352.0,322.0,155.548584
BAP,2023-07-25 15:00:00+00:00,155.27,155.285,154.44,154.65,13417.0,522.0,154.690678
